"인텔 코어i7-7세대 7700 (카비레이크)(정품),인텔,인텔(코어i7-7세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,3.6 GHz,14nm,65 W,,인텔 HD 630,383560,http://timg.danawa.com/prod_img/500000/592/814/img/4814592_1.jpg"
"인텔 코어i3-6세대 6100 (스카이레이크)(벌크),인텔,인텔(코어i3-6세대),인텔(소켓1151),64 비트,듀얼 코어,쓰레드 4개,3.7 GHz,14nm,51 W,윈도우 7 가상화,인텔 HD 530,132320,http://timg.danawa.com/prod_img/500000/459/471/img/3471459_1.jpg"
"인텔 제온 E3-1275V6 (카비레이크)(정품),인텔,인텔(제온),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,3.8 GHz,,73 W,,인텔 HD P630,515290,http://timg.danawa.com/prod_img/500000/511/132/img/5132511_1.jpg"
"인텔 하이엔드 데스크탑 6850K (브로드웰-E)(정품 박스),인텔,인텔(코어i7-5세대),인텔(소켓2011-V3),64 비트,헥사(6) 코어,쓰레드 12개,3.6 GHz,14nm,140 W,,,783580,http://timg.danawa.com/prod_img/500000/530/120/img/4120530_1.jpg"
"인텔 코어i3-7세대 7100 (카비레이크)(벌크),인텔,인텔(코어i3-7세대),인텔(소켓1151),64 비트,듀얼 코어,쓰레드 4개,3.9 GHz,14nm,51 W,,인텔 HD 630,132320,http://timg.danawa.com/prod_img/500000/025/820/img/4820025_1.jpg"
"인텔 제온 E3-1231V3 (하스웰 리프레시)(벌크),인텔,인텔(제온),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 8개,3.4 GHz,22nm,80 W,윈도우 7 가상화,,310290,http://timg.danawa.com/prod_img/500000/436/796/img/2796436_1.jpg"
"인텔 코어i5-7세대 7400 (카비레이크)(벌크),인텔,인텔(코어i5-7세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,3.0 GHz,14nm,65 W,,인텔 HD 630,208020,http://timg.danawa.com/prod_img/500000/418/820/img/4820418_1.jpg"
"인텔 코어i3-6세대 6100 (스카이레이크)(벌크 + 쿨러),인텔,인텔(코어i3-6세대),인텔(소켓1151),64 비트,듀얼 코어,쓰레드 4개,3.7 GHz,14nm,51 W,윈도우 7 가상화,인텔 HD 530,136290,http://timg.danawa.com/prod_img/500000/458/471/img/3471458_1.jpg"
"인텔 코어i5-6세대 6400 (스카이레이크)(벌크 + 쿨러),인텔,인텔(코어i5-6세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,2.7 GHz,14nm,65 W,윈도우 7 가상화,인텔 HD 530,213850,http://timg.danawa.com/prod_img/500000/763/441/img/3441763_1.jpg"
"인텔 코어i7-6세대 6700 (스카이레이크)(벌크),인텔,인텔(코어i7-6세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,3.4 GHz,14nm,65 W,윈도우 7 가상화,인텔 HD 530,372690,http://timg.danawa.com/prod_img/500000/426/412/img/3412426_1.jpg"
"인텔 코어i5-6세대 6400 (스카이레이크)(병행수입 박스),인텔,인텔(코어i5-6세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,2.7 GHz,14nm,65 W,윈도우 7 가상화,인텔 HD 530,267970,http://timg.danawa.com/prod_img/500000/735/558/img/3558735_1.jpg"
"인텔 코어i7-7세대 7700 (카비레이크)(벌크 + 쿨러),인텔,인텔(코어i7-7세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,3.6 GHz,14nm,65 W,,인텔 HD 630,377950,http://timg.danawa.com/prod_img/500000/420/866/img/4866420_1.jpg"
"인텔 코어i5-6세대 6400 (스카이레이크)(벌크),인텔,인텔(코어i5-6세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,2.7 GHz,14nm,65 W,윈도우 7 가상화,인텔 HD 530,209920,http://timg.danawa.com/prod_img/500000/768/441/img/3441768_1.jpg"
"인텔 코어i5-4세대 4690 (하스웰 리프레시)(벌크),인텔,인텔(코어i5-4세대),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 4개,3.5 GHz,22nm,84 W,윈도우 7 가상화,인텔 HD 4600,199280,http://timg.danawa.com/prod_img/500000/208/691/img/2691208_1.jpg"
"인텔 코어i5-6세대 6600 (스카이레이크)(벌크),인텔,인텔(코어i5-6세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,3.3 GHz,14nm,65 W,윈도우 7 가상화,인텔 HD 530,253720,http://timg.danawa.com/prod_img/500000/424/412/img/3412424_1.jpg"
"인텔 코어i3-7세대 7100 (카비레이크)(병행수입 박스),인텔,인텔(코어i3-7세대),인텔(소켓1151),64 비트,듀얼 코어,쓰레드 4개,3.9 GHz,14nm,51 W,,인텔 HD 630,141610,http://timg.danawa.com/prod_img/500000/265/827/img/4827265_1.jpg"
"AMD A8 7650K (카베리)(정품),AMD,AMD(카베리-A8),AMD(소켓FM2+),64(32) 비트,쿼드 코어,쓰레드 4개,3.3 GHz,28nm,95 W,윈도우 7 가상화,AMD R7 시리즈,123480,http://timg.danawa.com/prod_img/500000/319/020/img/3020319_1.jpg"
"인텔 코어i7-3세대 3770 (아이비브릿지)(벌크 + 쿨러),인텔,인텔(코어i7-3세대),인텔(소켓1155),64(32) 비트,쿼드 코어,쓰레드 8개,3.4 GHz,22nm,77 W,윈도우 7 가상화,인텔 HD 4000,274000,http://timg.danawa.com/prod_img/500000/802/678/img/1678802_1.jpg"
"인텔 제온 E5-2650V3 (하스웰-EP)(정품),인텔,인텔(제온),인텔(소켓2011-V3),64(32) 비트,10 코어,쓰레드 20개,2.3 GHz,22nm,105 W,윈도우 7 가상화,,1713900,http://timg.danawa.com/prod_img/500000/905/954/img/2954905_1.jpg"
"인텔 코어i5-6세대 6500 (스카이레이크)(벌크 + 쿨러),인텔,인텔(코어i5-6세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,3.2 GHz,14nm,65 W,윈도우 7 가상화,인텔 HD 530,231100,http://timg.danawa.com/prod_img/500000/420/412/img/3412420_1.jpg"
"인텔 코어2듀오 E8500 (울프데일)(벌크),인텔,인텔(코어2듀오),인텔(소켓775),64(32) 비트,듀얼 코어,쓰레드 2개,3.16 GHz,45nm,65 W,윈도우 7 가상화,,14070,http://timg.danawa.com/prod_img/500000/560/686/img/686560_1.jpg"
"인텔 코어i5-6세대 6500 (스카이레이크)(벌크),인텔,인텔(코어i5-6세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,3.2 GHz,14nm,65 W,윈도우 7 가상화,인텔 HD 530,227180,http://timg.danawa.com/prod_img/500000/421/412/img/3412421_1.jpg"
"인텔 코어i3-6세대 6100 (스카이레이크)(병행수입 박스),인텔,인텔(코어i3-6세대),인텔(소켓1151),64 비트,듀얼 코어,쓰레드 4개,3.7 GHz,14nm,51 W,윈도우 7 가상화,인텔 HD 530,141040,http://timg.danawa.com/prod_img/500000/705/477/img/3477705_1.jpg"
"인텔 코어i7-6세대 6700 (스카이레이크)(병행수입 박스),인텔,인텔(코어i7-6세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,3.4 GHz,14nm,65 W,윈도우 7 가상화,인텔 HD 530,398120,http://timg.danawa.com/prod_img/500000/753/441/img/3441753_1.jpg"
"인텔 코어i7-4세대 4790 (하스웰 리프레시)(벌크),인텔,인텔(코어i7-4세대),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 8개,3.6 GHz,22nm,84 W,윈도우 7 가상화,인텔 HD 4600,349500,http://timg.danawa.com/prod_img/500000/223/783/img/2783223_1.jpg"
"인텔 코어i5-7세대 7500 (카비레이크)(병행수입 박스),인텔,인텔(코어i5-7세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,3.4 GHz,14nm,65 W,,인텔 HD 630,249240,http://timg.danawa.com/prod_img/500000/552/824/img/4824552_1.jpg"
"인텔 코어i3-3세대 3220 (아이비브릿지)(벌크),인텔,인텔(코어i3-3세대),인텔(소켓1155),64(32) 비트,듀얼 코어,쓰레드 4개,3.3 GHz,22nm,55 W,윈도우 7 가상화,인텔 HD 2500,60980,http://timg.danawa.com/prod_img/500000/774/780/img/1780774_1.jpg"
"인텔 코어i5-7세대 7600 (카비레이크)(벌크),인텔,인텔(코어i5-7세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,3.5 GHz,14nm,65 W,,인텔 HD 630,262130,http://timg.danawa.com/prod_img/500000/379/820/img/4820379_1.jpg"
"인텔 코어i5-4세대 4460 (하스웰 리프레시)(병행수입 박스),인텔,인텔(코어i5-4세대),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 4개,3.2 GHz,22nm,84 W,윈도우 7 가상화,인텔 HD 4600,259770,http://timg.danawa.com/prod_img/500000/214/783/img/2783214_1.jpg"
"인텔 코어i5-6세대 6600 (스카이레이크)(벌크 + 쿨러),인텔,인텔(코어i5-6세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,3.3 GHz,14nm,65 W,윈도우 7 가상화,인텔 HD 530,257650,http://timg.danawa.com/prod_img/500000/423/412/img/3412423_1.jpg"
"인텔 코어2쿼드 Q8400 (요크필드)(벌크),인텔,인텔(코어2쿼드),인텔(소켓775),64(32) 비트,쿼드 코어,쓰레드 4개,2.66 GHz,45nm,95 W,,,23450,http://timg.danawa.com/prod_img/500000/346/978/img/978346_1.jpg"
"인텔 코어i7-6세대 6700 (스카이레이크)(벌크 + 쿨러),인텔,인텔(코어i7-6세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,3.4 GHz,14nm,65 W,윈도우 7 가상화,인텔 HD 530,376610,http://timg.danawa.com/prod_img/500000/425/412/img/3412425_1.jpg"
"인텔 펜티엄 G4400 (스카이레이크)(병행수입 박스),인텔,인텔(펜티엄),인텔(소켓1151),64 비트,듀얼 코어,쓰레드 2개,3.3 GHz,14nm,54 W,윈도우 7 가상화,인텔 HD 510,73770,http://timg.danawa.com/prod_img/500000/431/503/img/3503431_1.jpg"
"인텔 제온 E5-2620V3 (하스웰-EP)(정품),인텔,인텔(제온),인텔(소켓2011-V3),64(32) 비트,헥사(6) 코어,쓰레드 12개,2.4 GHz,22nm,85 W,윈도우 7 가상화,,616110,http://timg.danawa.com/prod_img/500000/392/955/img/2955392_1.jpg"
"인텔 코어i5-4세대 4460 (하스웰 리프레시)(벌크),인텔,인텔(코어i5-4세대),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 4개,3.2 GHz,22nm,84 W,윈도우 7 가상화,인텔 HD 4600,208580,http://timg.danawa.com/prod_img/500000/725/691/img/2691725_1.jpg"
"인텔 코어i7-6세대 6700K (스카이레이크)(병행수입 박스),인텔,인텔(코어i7-6세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,4.0 GHz,14nm,91 W,윈도우 7 가상화,인텔 HD 530,426240,http://timg.danawa.com/prod_img/500000/376/427/img/3427376_1.jpg"
"인텔 제온 E5-2603V3 (하스웰-EP)(정품),인텔,인텔(제온),인텔(소켓2011-V3),64 비트,헥사(6) 코어,쓰레드 6개,1.6 GHz,22nm,85 W,윈도우 7 가상화,,319260,http://timg.danawa.com/prod_img/500000/818/065/img/3065818_1.jpg"
"인텔 코어i3-4세대 4170 (하스웰 리프레시)(병행수입 박스),인텔,인텔(코어i3-4세대),인텔(소켓1150),64(32) 비트,듀얼 코어,쓰레드 4개,3.7 GHz,22nm,54 W,윈도우 7 가상화,인텔 HD 4400,138670,http://timg.danawa.com/prod_img/500000/857/244/img/3244857_1.jpg"
"인텔 제온 E3-1220V6 (카비레이크)(정품),인텔,인텔(제온),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,3.0 GHz,,72 W,,,301330,http://timg.danawa.com/prod_img/500000/365/132/img/5132365_1.jpg"
"인텔 코어i7-3세대 3770 (아이비브릿지)(벌크),인텔,인텔(코어i7-3세대),인텔(소켓1155),64(32) 비트,쿼드 코어,쓰레드 8개,3.4 GHz,22nm,77 W,윈도우 7 가상화,인텔 HD 4000,269860,http://timg.danawa.com/prod_img/500000/801/678/img/1678801_1.jpg"
"인텔 코어i7-7세대 7700K (카비레이크)(병행수입 박스),인텔,인텔(코어i7-7세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,4.2 GHz,14nm,91 W,,인텔 HD 630,435760,http://timg.danawa.com/prod_img/500000/585/824/img/4824585_1.jpg"
"인텔 코어i7-6세대 6700K (스카이레이크)(벌크),인텔,인텔(코어i7-6세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,4.0 GHz,14nm,91 W,윈도우 7 가상화,인텔 HD 530,422870,http://timg.danawa.com/prod_img/500000/848/444/img/3444848_1.jpg"
"인텔 코어i5-4세대 4590 (하스웰 리프레시)(벌크),인텔,인텔(코어i5-4세대),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 4개,3.3 GHz,22nm,84 W,윈도우 7 가상화,인텔 HD 4600,227960,http://timg.danawa.com/prod_img/500000/217/783/img/2783217_1.jpg"
"인텔 제온 E5-2630V3 (하스웰-EP)(정품),인텔,인텔(제온),인텔(소켓2011-V3),64 비트,옥타(8) 코어,쓰레드 16개,2.4 GHz,22nm,85 W,윈도우 7 가상화,,985770,http://timg.danawa.com/prod_img/500000/891/065/img/3065891_1.jpg"
"인텔 코어i5-7세대 7600 (카비레이크)(병행수입 박스),인텔,인텔(코어i5-7세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,3.5 GHz,14nm,65 W,,인텔 HD 630,271090,http://timg.danawa.com/prod_img/500000/298/827/img/4827298_1.jpg"
"인텔 코어i5-4세대 4460 (하스웰 리프레시)(벌크 + 쿨러),인텔,인텔(코어i5-4세대),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 4개,3.2 GHz,22nm,84 W,윈도우 7 가상화,인텔 HD 4600,212500,http://timg.danawa.com/prod_img/500000/727/691/img/2691727_1.jpg"
"인텔 코어i3-3세대 3220 (아이비브릿지)(벌크 + 쿨러),인텔,인텔(코어i3-3세대),인텔(소켓1155),64(32) 비트,듀얼 코어,쓰레드 4개,3.3 GHz,22nm,55 W,윈도우 7 가상화,인텔 HD 2500,65320,http://timg.danawa.com/prod_img/500000/773/780/img/1780773_1.jpg"
"AMD 라이젠 7 1700X (서밋 릿지)(병행수입),AMD,AMD(라이젠 7),AMD(소켓AM4),64 비트,옥타(8) 코어,쓰레드 16개,3.4 GHz,14nm,95 W,,,491770,http://timg.danawa.com/prod_img/500000/874/166/img/5166874_1.jpg"
"인텔 제온 E3-1230V5 (스카이레이크)(벌크),인텔,인텔(제온),인텔(소켓1151),64(32) 비트,쿼드 코어,쓰레드 8개,3.4 GHz,14nm,80 W,,,309730,http://timg.danawa.com/prod_img/500000/244/843/img/3843244_1.jpg"
"인텔 코어i5-6세대 6600K (스카이레이크)(병행수입 박스),인텔,인텔(코어i5-6세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,3.5 GHz,14nm,91 W,윈도우 7 가상화,인텔 HD 530,303570,http://timg.danawa.com/prod_img/500000/070/375/img/3375070_1.jpg"
"인텔 코어2듀오 E8400 (울프데일)(벌크),인텔,인텔(코어2듀오),인텔(소켓775),64(32) 비트,듀얼 코어,쓰레드 2개,3.0 GHz,45nm,65 W,윈도우 7 가상화,,11730,http://timg.danawa.com/prod_img/500000/010/852/img/852010_1.jpg"
"인텔 제온 E3-1271V3 (하스웰 리프레시)(정품),인텔,인텔(제온),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 8개,3.6 GHz,22nm,80 W,윈도우 7 가상화,,498490,http://timg.danawa.com/prod_img/500000/806/064/img/3064806_1.jpg"
"인텔 제온 E5-2670V3 (하스웰-EP)(정품),인텔,인텔(제온),인텔(소켓2011-V3),64(32) 비트,12 코어,쓰레드 24개,2.3 GHz,22nm,120 W,윈도우 7 가상화,,2408420,http://timg.danawa.com/prod_img/500000/868/954/img/2954868_1.jpg"
"인텔 제온 E5-2609V3 (하스웰-EP)(정품),인텔,인텔(제온),인텔(소켓2011-V3),64(32) 비트,헥사(6) 코어,쓰레드 6개,1.9 GHz,22nm,85 W,윈도우 7 가상화,,448080,http://timg.danawa.com/prod_img/500000/085/955/img/2955085_1.jpg"
"인텔 코어i7-6세대 6700K (스카이레이크)(벌크 + 쿨러),인텔,인텔(코어i7-6세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,4.0 GHz,14nm,91 W,윈도우 7 가상화,인텔 HD 530,426800,http://timg.danawa.com/prod_img/500000/847/444/img/3444847_1.jpg"
"인텔 코어i5-6세대 6600 (스카이레이크)(병행수입 박스),인텔,인텔(코어i5-6세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,3.3 GHz,14nm,65 W,윈도우 7 가상화,인텔 HD 530,271090,http://timg.danawa.com/prod_img/500000/076/421/img/3421076_1.jpg"
"인텔 코어i7-4세대 4790 (하스웰 리프레시)(벌크 + 쿨러),인텔,인텔(코어i7-4세대),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 8개,3.6 GHz,22nm,84 W,윈도우 7 가상화,인텔 HD 4600,353650,http://timg.danawa.com/prod_img/500000/222/783/img/2783222_1.jpg"
"인텔 제온 E3-1241V3 (하스웰 리프레시)(정품),인텔,인텔(제온),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 8개,3.5 GHz,22nm,80 W,윈도우 7 가상화,,397670,http://timg.danawa.com/prod_img/500000/805/064/img/3064805_1.jpg"
"인텔 코어i5-7세대 7400 (카비레이크)(병행수입 박스),인텔,인텔(코어i5-7세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,3.0 GHz,14nm,65 W,,인텔 HD 630,229080,http://timg.danawa.com/prod_img/500000/277/827/img/4827277_1.jpg"
"인텔 셀러론 G3930 (카비레이크)(병행수입 박스),인텔,인텔(셀러론),인텔(소켓1151),64 비트,듀얼 코어,쓰레드 2개,2.9 GHz,14nm,51 W,,인텔 HD 610,54420,http://timg.danawa.com/prod_img/500000/124/881/img/4881124_1.jpg"
"인텔 코어2듀오 E7500 (울프데일)(벌크),인텔,인텔(코어2듀오),인텔(소켓775),64(32) 비트,듀얼 코어,쓰레드 2개,2.93 GHz,45nm,65 W,,,7040,http://timg.danawa.com/prod_img/500000/145/918/img/918145_1.jpg"
"인텔 코어i5-4세대 4590 (하스웰 리프레시)(벌크 + 쿨러),인텔,인텔(코어i5-4세대),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 4개,3.3 GHz,22nm,84 W,윈도우 7 가상화,인텔 HD 4600,231880,http://timg.danawa.com/prod_img/500000/216/783/img/2783216_1.jpg"
"인텔 제온 E3-1230V5 (스카이레이크)(벌크 + 쿨러),인텔,인텔(제온),인텔(소켓1151),64(32) 비트,쿼드 코어,쓰레드 8개,3.4 GHz,14nm,80 W,,,313880,http://timg.danawa.com/prod_img/500000/235/843/img/3843235_1.jpg"
"인텔 제온 E3-1230V6 (카비레이크)(정품),인텔,인텔(제온),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,3.5 GHz,,72 W,,,386470,http://timg.danawa.com/prod_img/500000/462/132/img/5132462_1.jpg"
"인텔 제온 E5-2660V3 (하스웰-EP)(정품),인텔,인텔(제온),인텔(소켓2011-V3),64 비트,10 코어,쓰레드 20개,2.6 GHz,22nm,85 W,윈도우 7 가상화,,2117170,http://timg.danawa.com/prod_img/500000/914/065/img/3065914_1.jpg"
"인텔 제온 E3-1276V3 (하스웰 리프레시)(정품),인텔,인텔(제온),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 8개,3.6 GHz,22nm,84 W,윈도우 7 가상화,인텔 HD P4600,510810,http://timg.danawa.com/prod_img/500000/803/064/img/3064803_1.jpg"
"인텔 코어i5-7세대 7600K (카비레이크)(벌크),인텔,인텔(코어i5-7세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,3.8 GHz,14nm,91 W,,인텔 HD 630,296290,http://timg.danawa.com/prod_img/500000/570/824/img/4824570_1.jpg"
"인텔 코어i3-4세대 4170 (하스웰 리프레시)(벌크),인텔,인텔(코어i3-4세대),인텔(소켓1150),64(32) 비트,듀얼 코어,쓰레드 4개,3.7 GHz,22nm,54 W,윈도우 7 가상화,인텔 HD 4400,131980,http://timg.danawa.com/prod_img/500000/504/116/img/3116504_1.jpg"
"인텔 제온 E5-2640V3 (하스웰-EP)(정품),인텔,인텔(제온),인텔(소켓2011-V3),64 비트,옥타(8) 코어,쓰레드 16개,2.6 GHz,22nm,90 W,윈도우 7 가상화,,1377840,http://timg.danawa.com/prod_img/500000/809/064/img/3064809_1.jpg"
"AMD 애슬론-X4 870K (고다바리)(정품),AMD,AMD(애슬론-X4),AMD(소켓FM2+),64 비트,쿼드 코어,쓰레드 4개,3.9 GHz,28nm,95 W,,,108760,http://timg.danawa.com/prod_img/500000/699/951/img/3951699_1.jpg"
"인텔 코어i3-3세대 3240 (아이비브릿지)(벌크 + 쿨러),인텔,인텔(코어i3-3세대),인텔(소켓1155),64(32) 비트,듀얼 코어,쓰레드 4개,3.4 GHz,22nm,55 W,윈도우 7 가상화,인텔 HD 2500,79500,http://timg.danawa.com/prod_img/500000/775/780/img/1780775_1.jpg"
"인텔 코어i7-4세대 4790 (하스웰 리프레시)(병행수입 박스),인텔,인텔(코어i7-4세대),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 8개,3.6 GHz,22nm,84 W,윈도우 7 가상화,인텔 HD 4600,385350,http://timg.danawa.com/prod_img/500000/221/783/img/2783221_1.jpg"
"인텔 제온 E3-1231V3 (하스웰 리프레시)(벌크 + 쿨러),인텔,인텔(제온),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 8개,3.4 GHz,22nm,80 W,윈도우 7 가상화,,314440,http://timg.danawa.com/prod_img/500000/972/980/img/2980972_1.jpg"
"인텔 코어i5-4세대 4590 (하스웰 리프레시)(병행수입 박스),인텔,인텔(코어i5-4세대),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 4개,3.3 GHz,22nm,84 W,윈도우 7 가상화,인텔 HD 4600,292260,http://timg.danawa.com/prod_img/500000/215/783/img/2783215_1.jpg"
"인텔 코어i3-4세대 4170 (하스웰 리프레시)(벌크 + 쿨러),인텔,인텔(코어i3-4세대),인텔(소켓1150),64(32) 비트,듀얼 코어,쓰레드 4개,3.7 GHz,22nm,54 W,윈도우 7 가상화,인텔 HD 4400,135950,http://timg.danawa.com/prod_img/500000/506/116/img/3116506_1.jpg"
"인텔 제온 E3-1270V6 (카비레이크)(정품),인텔,인텔(제온),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,3.8 GHz,,72 W,,,502970,http://timg.danawa.com/prod_img/500000/499/132/img/5132499_1.jpg"
"인텔 코어i5-7세대 7600K (카비레이크)(벌크 + 쿨러),인텔,인텔(코어i5-7세대),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 4개,3.8 GHz,14nm,91 W,,인텔 HD 630,300440,http://timg.danawa.com/prod_img/500000/697/866/img/4866697_1.jpg"
"인텔 제온 E3-1225V6 (카비레이크)(정품),인텔,인텔(제온),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,3.3 GHz,,73 W,,인텔 HD P630,331580,http://timg.danawa.com/prod_img/500000/410/132/img/5132410_1.jpg"
"인텔 코어i3-3세대 3240 (아이비브릿지)(벌크),인텔,인텔(코어i3-3세대),인텔(소켓1155),64(32) 비트,듀얼 코어,쓰레드 4개,3.4 GHz,22nm,55 W,윈도우 7 가상화,인텔 HD 2500,79850,http://timg.danawa.com/prod_img/500000/681/783/img/1783681_1.jpg"
"인텔 코어i3-6세대 6300 (스카이레이크)(벌크),인텔,인텔(코어i3-6세대),인텔(소켓1151),64 비트,듀얼 코어,쓰레드 4개,3.8 GHz,14nm,51 W,윈도우 7 가상화,인텔 HD 530,165970,http://timg.danawa.com/prod_img/500000/032/493/img/3493032_1.jpg"
"인텔 제온 E3-1240V6 (카비레이크)(정품),인텔,인텔(제온),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,3.7 GHz,,72 W,,,417830,http://timg.danawa.com/prod_img/500000/478/132/img/5132478_1.jpg"
"인텔 제온 E5-2687WV3 (하스웰-EP)(정품),인텔,인텔(제온),인텔(소켓2011-V3),64 비트,10 코어,쓰레드 20개,3.1 GHz,22nm,160 W,윈도우 7 가상화,,3251360,http://timg.danawa.com/prod_img/500000/524/065/img/3065524_1.jpg"
"인텔 제온 E3-1245V6 (카비레이크)(정품),인텔,인텔(제온),인텔(소켓1151),64 비트,쿼드 코어,쓰레드 8개,3.7 GHz,,73 W,,인텔 HD P630,434640,http://timg.danawa.com/prod_img/500000/495/132/img/5132495_1.jpg"
"인텔 제온 E5-2680V3 (하스웰-EP)(정품),인텔,인텔(제온),인텔(소켓2011-V3),64(32) 비트,12 코어,쓰레드 24개,2.5 GHz,22nm,120 W,윈도우 7 가상화,,2554050,http://timg.danawa.com/prod_img/500000/344/955/img/2955344_1.jpg"
"인텔 제온 E3-1246V3 (하스웰 리프레시)(정품),인텔,인텔(제온),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 8개,3.5 GHz,22nm,84 W,윈도우 7 가상화,인텔 HD P4600,420070,http://timg.danawa.com/prod_img/500000/804/064/img/3064804_1.jpg"
"인텔 제온 E3-1226V3 (하스웰 리프레시)(정품),인텔,인텔(제온),인텔(소켓1150),64(32) 비트,쿼드 코어,쓰레드 4개,3.3 GHz,22nm,84 W,윈도우 7 가상화,인텔 HD P4600,330460,http://timg.danawa.com/prod_img/500000/807/064/img/3064807_1.jpg"
"인텔 제온 E5-2690V3 (하스웰-EP)(정품),인텔,인텔(제온),인텔(소켓2011-V3),64 비트,12 코어,쓰레드 24개,2.6 GHz,22nm,135 W,윈도우 7 가상화,,3058140,http://timg.danawa.com/prod_img/500000/556/065/img/3065556_1.jpg"
"인텔 제온 X5482 (하퍼타운)(벌크),인텔,인텔(제온),인텔(소켓771),64(32) 비트,쿼드 코어,쓰레드 4개,3.2 GHz,45nm,150 W,윈도우 7 가상화,,392070,http://timg.danawa.com/prod_img/500000/234/537/img/1537234_1.jpg"
"인텔 제온 X5472 (하퍼타운)(벌크),인텔,인텔(제온),인텔(소켓771),64(32) 비트,쿼드 코어,쓰레드 4개,3.0 GHz,45nm,120 W,윈도우 7 가상화,,336060,http://timg.danawa.com/prod_img/500000/606/522/img/1522606_1.jpg"
