"삼성전자  DDR4 8G PC4-19200(정품),삼성전자,DDR4,PC용,1ea,미포함,8GB,2400MHz,,77240,http://timg.danawa.com/prod_img/500000/051/343/img/4343051_1.jpg"
"CORSAIR  DDR4 32GB PC4-24000 C15 Vengeance LPX (8Gx4),CORSAIR,DDR4,PC용,4ea,포함,32GB,3000MHz,1.35V,357180,http://timg.danawa.com/prod_img/500000/738/427/img/4427738_1.jpg"
"TeamGroup T-Force DDR4 16G PC4-19200 CL15 DARK Gray,TeamGroup,DDR4,PC용,1ea,포함,16GB,2400MHz,1.20V,146570,http://timg.danawa.com/prod_img/500000/869/810/img/4810869_1.jpg"
"TeamGroup T-Force DDR4 4G PC4-19200 CL14 DARK Gray,TeamGroup,DDR4,PC용,1ea,포함,4GB,2400MHz,1.20V,47110,http://timg.danawa.com/prod_img/500000/830/810/img/4810830_1.jpg"
"ADATA  DDR4 4G PC4-19200 CL16 XPG Z1 레드,ADATA,DDR4,PC용,1ea,포함,4GB,2400MHz,1.20V,49300,http://timg.danawa.com/prod_img/500000/527/954/img/4954527_1.jpg"
"CORSAIR  DDR4 32GB PC4-25600 CL16  VENGEANCE RGB (8Gx4),CORSAIR,DDR4,PC용,4ea,포함,32GB,3200MHz,1.35V,506190,http://timg.danawa.com/prod_img/500000/043/151/img/5151043_1.jpg"
"TeamGroup T-Force DDR4 16G PC4-22400 CL16 Night Hawk Red (8Gx2),TeamGroup,DDR4,PC용,2ea,포함,16GB,2800MHz,1.20V,179690,http://timg.danawa.com/prod_img/500000/734/720/img/4720734_1.jpg"
"TeamGroup T-Force DDR4 16G PC4-19200 CL15 VULCAN Red,TeamGroup,DDR4,PC용,1ea,포함,16GB,2400MHz,1.20V,143240,http://timg.danawa.com/prod_img/500000/031/811/img/4811031_1.jpg"
"GeIL  DDR4 8G PC4-17000 CL15 EVO FORZA 레드,GeIL,DDR4,PC용,1ea,포함,8GB,2133MHz,1.20V,78230,http://timg.danawa.com/prod_img/500000/426/425/img/4425426_1.jpg"
"TeamGroup T-Force DDR4 4G PC4-19200 CL14 VULCAN Red,TeamGroup,DDR4,PC용,1ea,포함,4GB,2400MHz,1.20V,44350,http://timg.danawa.com/prod_img/500000/010/811/img/4811010_1.jpg"
"CORSAIR  DDR4 32G PC4-22400 CL16 Dominator Platinum (16Gx2),CORSAIR,DDR4,PC용,2ea,포함,32GB,2800MHz,1.20V,381290,http://timg.danawa.com/prod_img/500000/113/235/img/4235113_1.jpg"
"ADATA  DDR4 4G PC4-19200 CL16 XPG Z1 화이트,ADATA,DDR4,PC용,1ea,포함,4GB,2400MHz,1.20V,49300,http://timg.danawa.com/prod_img/500000/450/956/img/4956450_1.jpg"
"CORSAIR  DDR4 32G PC4-22400 CL14 Dominator Platinum (16Gx2),CORSAIR,DDR4,PC용,2ea,포함,32GB,2800MHz,1.35V,389600,http://timg.danawa.com/prod_img/500000/310/023/img/4023310_1.jpg"
"CORSAIR  DDR4 32GB PC4-27700 CL16 VENGEANCE RGB (8Gx4),CORSAIR,DDR4,PC용,4ea,포함,32GB,3466MHz,1.35V,528100,http://timg.danawa.com/prod_img/500000/305/137/img/5137305_1.jpg"
"G.SKILL  DDR4 16G PC4-24000 CL15 TRIDENT Z (8Gx2),G.SKILL,DDR4,PC용,2ea,포함,16GB,3000MHz,1.35V,213430,http://timg.danawa.com/prod_img/500000/695/439/img/3439695_1.jpg"
"CORSAIR  DDR4 16GB PC4-27700 CL16 VENGEANCE RGB (8Gx2),CORSAIR,DDR4,PC용,2ea,포함,16GB,3466MHz,1.35V,264050,http://timg.danawa.com/prod_img/500000/291/137/img/5137291_1.jpg"
"G.SKILL  DDR4 16G PC4-34100 CL19 TRIDENT ZKW (8Gx2),G.SKILL,DDR4,PC용,2ea,포함,16GB,4266MHz,1.40V,403090,http://timg.danawa.com/prod_img/500000/340/848/img/4848340_1.jpg"
"ESSENCORE KLEVV DDR3 4G PC3-12800 CL9 FIT,ESSENCORE,DDR3,PC용,1ea,포함,4GB,1600MHz,1.50V,31660,http://timg.danawa.com/prod_img/500000/107/055/img/5055107_1.jpg"
"G.SKILL  DDR4 16G PC4-33000 CL19 TRIDENT ZSWC (8Gx2),G.SKILL,DDR4,PC용,2ea,포함,16GB,4133MHz,1.35V,372640,http://timg.danawa.com/prod_img/500000/135/846/img/4846135_1.jpg"
"GeIL  DDR4 16G PC4-24000 CL15 SUPER LUCE BLACK 그린 (8Gx2),GeIL,DDR4,PC용,2ea,포함,16GB,3000MHz,1.35V,186370,http://timg.danawa.com/prod_img/500000/422/886/img/4886422_1.jpg"
"G.SKILL  DDR4 16G PC4-28800 CL17 RIPJAWS V VK (8Gx2),G.SKILL,DDR4,PC용,2ea,포함,16GB,3600MHz,1.35V,281170,http://timg.danawa.com/prod_img/500000/552/573/img/4573552_1.jpg"
"GeIL  DDR4 4G PC4-17000 CL15 SUPER LUCE WHITE 그린 (4Gx1),GeIL,DDR4,PC용,1ea,포함,4GB,2133MHz,1.20V,47660,http://timg.danawa.com/prod_img/500000/659/891/img/4891659_1.jpg"
"GeIL  DDR4 8G PC4-17000 CL15 SUPER LUCE WHITE 그린,GeIL,DDR4,PC용,1ea,포함,8GB,2133MHz,1.20V,82830,http://timg.danawa.com/prod_img/500000/738/891/img/4891738_1.jpg"
"G.SKILL  DDR4 16G PC4-33000 CL19 TRIDENT ZKWC (8Gx2),G.SKILL,DDR4,PC용,2ea,포함,16GB,4133MHz,1.35V,373800,http://timg.danawa.com/prod_img/500000/123/846/img/4846123_1.jpg"
"GeIL  DDR4 4G PC4-17000 CL15 SUPER LUCE BLACK 그린 (4Gx1),GeIL,DDR4,PC용,1ea,포함,4GB,2133MHz,1.20V,49740,http://timg.danawa.com/prod_img/500000/630/891/img/4891630_1.jpg"
"ADATA  DDR4 8G PC4-19200 CL16 XPG Z1 화이트,ADATA,DDR4,PC용,1ea,포함,8GB,2400MHz,1.20V,88200,http://timg.danawa.com/prod_img/500000/473/956/img/4956473_1.jpg"
"ESSENCORE KLEVV DDR3 16G PC3-14900 CL9 URBANE (8Gx2),ESSENCORE,DDR3,PC용,2ea,포함,16GB,1866MHz,1.50V,115480,http://timg.danawa.com/prod_img/500000/056/152/img/4152056_1.jpg"
"G.SKILL  DDR4 16G PC4-33000 CL19 TRIDENT ZC (8Gx2),G.SKILL,DDR4,PC용,2ea,포함,16GB,4133MHz,1.35V,386260,http://timg.danawa.com/prod_img/500000/105/846/img/4846105_1.jpg"
"CORSAIR  DDR4 64G PC4-26600 CL16 Dominator Platinum (16Gx4),CORSAIR,DDR4,PC용,4ea,포함,64GB,3333MHz,1.35V,1385470,http://timg.danawa.com/prod_img/500000/380/017/img/4017380_1.jpg"
"ADATA  DDR4 8G PC4-19200 CL16 XPG Z1 레드,ADATA,DDR4,PC용,1ea,포함,8GB,2400MHz,1.20V,88200,http://timg.danawa.com/prod_img/500000/555/954/img/4954555_1.jpg"
"GeIL  DDR4 16G PC4-17000 CL15 SUPER LUCE WHITE 그린 (16Gx1),GeIL,DDR4,PC용,1ea,포함,16GB,2133MHz,1.20V,152190,http://timg.danawa.com/prod_img/500000/788/891/img/4891788_1.jpg"
"CORSAIR  DDR4 16G PC4-19200 CL14 VENGEANCE LPX 레드 (8Gx2),CORSAIR,DDR4,PC용,2ea,포함,16GB,2400MHz,1.20V,198350,http://timg.danawa.com/prod_img/500000/872/062/img/4062872_1.jpg"
"타무즈  DDR3 4G PC3-12800 CL11,타무즈,DDR3,PC용,1ea,미포함,4GB,1600MHz,1.50V,31340,http://timg.danawa.com/prod_img/500000/000/546/img/4546000_1.jpg"
"G.SKILL  DDR4 16G PC4-27200 CL16 RIPJAWS V VK (8Gx2),G.SKILL,DDR4,PC용,2ea,포함,16GB,3400MHz,1.35V,262340,http://timg.danawa.com/prod_img/500000/531/573/img/4573531_1.jpg"
"GeIL  DDR4 16G PC4-24000 CL15 SUPER LUCE WHITE 그린 (8Gx2),GeIL,DDR4,PC용,2ea,포함,16GB,3000MHz,1.35V,193120,http://timg.danawa.com/prod_img/500000/497/888/img/4888497_1.jpg"
"CORSAIR  DDR4 32G PC4-25600 CL16 Dominator Platinum (8Gx4),CORSAIR,DDR4,PC용,4ea,포함,32GB,3200MHz,1.35V,664100,http://timg.danawa.com/prod_img/500000/368/017/img/4017368_1.jpg"
"ESSENCORE KLEVV DDR3 8G PC3-17000 CL10 URBANE (4Gx2),ESSENCORE,DDR3,PC용,2ea,포함,8GB,2133MHz,1.60V,77020,http://timg.danawa.com/prod_img/500000/925/151/img/4151925_1.jpg"
"GeIL  DDR4 16G PC4-25600 CL16 SUPER LUCE WHITE 레드 (8Gx2),GeIL,DDR4,PC용,2ea,포함,16GB,3200MHz,1.35V,214310,http://timg.danawa.com/prod_img/500000/144/335/img/4335144_1.jpg"
"GeIL  DDR4 8G PC4-17000 CL15 SUPER LUCE BLACK 그린,GeIL,DDR4,PC용,1ea,포함,8GB,2133MHz,1.20V,82830,http://timg.danawa.com/prod_img/500000/714/891/img/4891714_1.jpg"
"ESSENCORE KLEVV DDR3 16G PC3-12800 CL9 NEO (8Gx2),ESSENCORE,DDR3,PC용,2ea,포함,16GB,1600MHz,1.50V,117840,http://timg.danawa.com/prod_img/500000/599/151/img/4151599_1.jpg"
"CORSAIR  DDR4 32GB PC4-21300 CL16 VENGEANCE LED (16Gx2),CORSAIR,DDR4,PC용,2ea,포함,32GB,2666MHz,1.20V,431480,http://timg.danawa.com/prod_img/500000/846/100/img/5100846_1.jpg"
"GeIL  DDR4 16G PC4-25600 CL16 SUPER LUCE WHITE 블루 (8Gx2),GeIL,DDR4,PC용,2ea,포함,16GB,3200MHz,1.35V,214310,http://timg.danawa.com/prod_img/500000/187/335/img/4335187_1.jpg"
"ESSENCORE KLEVV DDR3 8G PC3-19200 CL11 NEO (4Gx2),ESSENCORE,DDR3,PC용,2ea,포함,8GB,2400MHz,1.65V,78480,http://timg.danawa.com/prod_img/500000/572/151/img/4151572_1.jpg"
"ESSENCORE KLEVV DDR3 8G PC3-14900 CL10 FIT (4Gx2),ESSENCORE,DDR3,PC용,2ea,포함,8GB,1866MHz,1.50V,64530,http://timg.danawa.com/prod_img/500000/182/152/img/4152182_1.jpg"
"ESSENCORE KLEVV DDR3 8G PC3-14900 CL9 NEO (4Gx2),ESSENCORE,DDR3,PC용,2ea,포함,8GB,1866MHz,1.50V,75130,http://timg.danawa.com/prod_img/500000/497/151/img/4151497_1.jpg"
"CORSAIR  DDR4 32G PC4-25600 CL16 Dominator Platinum ROG Edition (8Gx4),CORSAIR,DDR4,PC용,4ea,포함,32GB,3200MHz,1.35V,653400,http://timg.danawa.com/prod_img/500000/620/982/img/4982620_1.jpg"
"CORSAIR  DDR4 16G PC4-19200 CL10 Dominator Platinum (8Gx2),CORSAIR,DDR4,PC용,2ea,포함,16GB,2400MHz,1.35V,283770,http://timg.danawa.com/prod_img/500000/322/017/img/4017322_1.jpg"
"ESSENCORE KLEVV DDR3 8G PC3-12800 CL9 NEO (4Gx2),ESSENCORE,DDR3,PC용,2ea,포함,8GB,1600MHz,1.50V,73440,http://timg.danawa.com/prod_img/500000/787/292/img/3292787_1.jpg"
"ESSENCORE KLEVV DDR3 8G PC3-17000 CL10 FIT (4Gx2),ESSENCORE,DDR3,PC용,2ea,포함,8GB,2133MHz,1.60V,65550,http://timg.danawa.com/prod_img/500000/214/152/img/4152214_1.jpg"
"AVEXIR  DDR4 32G PC4-19200 CL16 CORE Series 화이트 (16Gx2),AVEXIR,DDR4,PC용,2ea,포함,32GB,2400MHz,1.20V,313530,http://timg.danawa.com/prod_img/500000/864/559/img/4559864_1.jpg"
"GeIL  DDR4 16G PC4-25600 CL16 SUPER LUCE BLACK 블루 (8Gx2),GeIL,DDR4,PC용,2ea,포함,16GB,3200MHz,1.35V,214310,http://timg.danawa.com/prod_img/500000/936/337/img/4337936_1.jpg"
"ESSENCORE KLEVV DDR3 8G PC3-12800 CL9 URBANE (4Gx2)​,ESSENCORE,DDR3,PC용,2ea,포함,8GB,1600MHz,1.50V,74940,http://timg.danawa.com/prod_img/500000/088/058/img/5058088_1.jpg"
"ESSENCORE KLEVV DDR3 4G PC3-14900 CL10 FIT,ESSENCORE,DDR3,PC용,1ea,포함,4GB,1866MHz,1.50V,32760,http://timg.danawa.com/prod_img/500000/117/055/img/5055117_1.jpg"
"GeIL  DDR4 16G PC4-25600 CL16 SUPER LUCE WHITE 화이트 (8Gx2),GeIL,DDR4,PC용,2ea,포함,16GB,3200MHz,1.35V,221150,http://timg.danawa.com/prod_img/500000/228/335/img/4335228_1.jpg"
"GeIL  DDR4 16G PC4-25600 CL16 SUPER LUCE BLACK 화이트 (8Gx2),GeIL,DDR4,PC용,2ea,포함,16GB,3200MHz,1.35V,214310,http://timg.danawa.com/prod_img/500000/105/335/img/4335105_1.jpg"
"삼성전자  DDR4 4G PC4-19200,삼성전자,DDR4,PC용,1ea,미포함,4GB,2400MHz,,38020,http://timg.danawa.com/prod_img/500000/061/040/img/5040061_1.jpg"
"삼성전자  노트북 DDR3 8G PC3-12800 1.35V(정품),삼성전자,DDR3,노트북용,1ea,미포함,8GB,1600MHz,1.35V,76700,http://timg.danawa.com/prod_img/500000/256/747/img/2747256_1.jpg"
"삼성전자  노트북 DDR4 8G PC4-17000(정품),삼성전자,DDR4,노트북용,1ea,미포함,8GB,2133MHz,,76150,http://timg.danawa.com/prod_img/500000/083/493/img/3493083_1.jpg"
"삼성전자  DDR3 4G PC3-10600(정품),삼성전자,DDR3,PC용,1ea,미포함,4GB,1333MHz,1.50V,31230,http://timg.danawa.com/prod_img/500000/693/144/img/1144693_1.jpg"
"삼성전자  노트북 DDR3 4G PC3-12800 1.35V(정품),삼성전자,DDR3,노트북용,1ea,미포함,4GB,1600MHz,1.35V,39440,http://timg.danawa.com/prod_img/500000/994/568/img/2568994_1.jpg"
"삼성전자  노트북 DDR4 4G PC4-19200,삼성전자,DDR4,노트북용,1ea,미포함,4GB,2400MHz,,37580,http://timg.danawa.com/prod_img/500000/079/040/img/5040079_1.jpg"
"삼성전자  노트북 DDR3 4G PC3-10600(정품),삼성전자,DDR3,노트북용,1ea,미포함,4GB,1333MHz,1.50V,33420,http://timg.danawa.com/prod_img/500000/491/982/img/982491_1.jpg"
"삼성전자  DDR3 2G PC3-10600(정품),삼성전자,DDR3,PC용,1ea,,2GB,1333MHz,1.50V,11180,http://timg.danawa.com/prod_img/500000/930/821/img/821930_1.jpg"
"삼성전자  DDR3 2G PC3-12800(정품),삼성전자,DDR3,PC용,1ea,미포함,2GB,1600MHz,1.50V,20160,http://timg.danawa.com/prod_img/500000/334/519/img/1519334_1.jpg"
"마이크론 Crucial DDR4 8G PC4-19200 CL17 아스크텍,마이크론,DDR4,PC용,1ea,미포함,8GB,2400MHz,1.20V,69570,http://timg.danawa.com/prod_img/500000/193/771/img/4771193_1.jpg"
"삼성전자  노트북 DDR3 2G PC3-10600(정품),삼성전자,DDR3,노트북용,1ea,미포함,2GB,1333MHz,,12600,http://timg.danawa.com/prod_img/500000/624/925/img/925624_1.jpg"
"삼성전자  노트북 DDR3 2G PC3-8500(정품),삼성전자,DDR3,노트북용,1ea,미포함,2GB,1.066GHz,,14240,http://timg.danawa.com/prod_img/500000/639/787/img/787639_1.jpg"
"삼성전자  DDR3 2G PC3-8500(정품),삼성전자,DDR3,PC용,1ea,미포함,2GB,1.066GHz,,13810,http://timg.danawa.com/prod_img/500000/610/787/img/787610_1.jpg"
"삼성전자  노트북 DDR3 2G PC3-12800 1.35V(정품),삼성전자,DDR3,노트북용,1ea,미포함,2GB,1600MHz,1.35V,23010,http://timg.danawa.com/prod_img/500000/169/175/img/3175169_1.jpg"
"삼성전자  노트북 DDR3 4G PC3-8500(정품),삼성전자,DDR3,노트북용,1ea,미포함,4GB,1.066GHz,,59300,http://timg.danawa.com/prod_img/500000/722/022/img/1022722_1.jpg"
"삼성전자  DDR4 8G PC4-17000 ECC(정품),삼성전자,DDR4,서버용,1ea,미포함,8GB,,,117230,http://timg.danawa.com/prod_img/500000/766/984/img/3984766_1.jpg"
"삼성전자  DDR3 8G PC3-12800(병행수입),삼성전자,DDR3,PC용,1ea,미포함,8GB,1600MHz,,71220,http://timg.danawa.com/prod_img/500000/298/792/img/1792298_1.jpg"
"삼성전자  DDR4 16G PC4-17000 ECC/REG(정품),삼성전자,DDR4,서버용,1ea,미포함,16GB,,,182270,http://timg.danawa.com/prod_img/500000/268/201/img/3201268_1.jpg"
"삼성전자  DDR3 4G PC3-12800(병행수입),삼성전자,DDR3,PC용,1ea,미포함,4GB,1600MHz,1.50V,39440,http://timg.danawa.com/prod_img/500000/586/518/img/1518586_1.jpg"
"마이크론 Crucial DDR4 4G PC4-19200 CL17 아스크텍,마이크론,DDR4,PC용,1ea,미포함,4GB,2400MHz,1.20V,37250,http://timg.danawa.com/prod_img/500000/194/771/img/4771194_1.jpg"
"삼성전자  DDR4 8G PC4-17000 ECC/REG(정품),삼성전자,DDR4,서버용,1ea,미포함,8GB,,,108470,http://timg.danawa.com/prod_img/500000/319/201/img/3201319_1.jpg"
"삼성전자  DDR3 8G PC3-12800 ECC/REG LP(정품),삼성전자,DDR3,서버용,1ea,포함,8GB,1600MHz,,38350,http://timg.danawa.com/prod_img/500000/547/691/img/1691547_1.jpg"
"삼성전자  DDR3 4G PC3-10600(단품판매),삼성전자,DDR3,PC용,1ea,미포함,4GB,1333MHz,,31010,http://timg.danawa.com/prod_img/500000/165/518/img/1518165_1.jpg"
"킹스톤  DDR4 16G PC4-17000,킹스톤,DDR4,PC용,1ea,미포함,16GB,2133MHz,1.20V,158870,http://timg.danawa.com/prod_img/500000/016/088/img/4088016_1.jpg"
"PATRIOT  DDR4 16G PC4-22400 CL16 VIPER XTREME (4Gx4),PATRIOT,DDR4,PC용,4ea,포함,16GB,2800MHz,,208170,http://timg.danawa.com/prod_img/500000/023/873/img/2873023_1.jpg"
"삼성전자  노트북 DDR3 1G PC3-10600(정품),삼성전자,DDR3,노트북용,1ea,미포함,1GB,1333MHz,,7670,http://timg.danawa.com/prod_img/500000/692/523/img/1523692_1.jpg"
"PATRIOT  DDR4 32G PC4-21300 CL15 VIPER XTREME (8Gx4),PATRIOT,DDR4,PC용,4ea,포함,32GB,2666MHz,,339650,http://timg.danawa.com/prod_img/500000/900/872/img/2872900_1.jpg"
"PATRIOT  DDR4 16G PC4-19200 CL15 VIPER XTREME (4Gx4),PATRIOT,DDR4,PC용,4ea,포함,16GB,2400MHz,1.20V,180780,http://timg.danawa.com/prod_img/500000/461/828/img/2828461_1.jpg"
"삼성전자  DDR3 1G PC3-10600(정품),삼성전자,DDR3,PC용,1ea,미포함,1GB,1333MHz,1.50V,7670,http://timg.danawa.com/prod_img/500000/565/657/img/657565_1.jpg"
"삼성전자  노트북 DDR4 8G PC4-17000(병행수입),삼성전자,DDR4,노트북용,1ea,미포함,8GB,2133MHz,,78340,http://timg.danawa.com/prod_img/500000/084/493/img/3493084_1.jpg"
"삼성전자  DDR3 8G PC3-12800 ECC(정품),삼성전자,DDR3,서버용,1ea,포함,8GB,1600MHz,,106620,http://timg.danawa.com/prod_img/500000/299/792/img/1792299_1.jpg"
"PATRIOT  DDR4 32G PC4-22400 CL16 VIPER XTREME (8Gx4),PATRIOT,DDR4,PC용,4ea,포함,32GB,2800MHz,,383480,http://timg.danawa.com/prod_img/500000/019/873/img/2873019_1.jpg"
"삼성전자  노트북 DDR3 2G PC3-10600(병행수입),삼성전자,DDR3,노트북용,1ea,미포함,2GB,1333MHz,,19700,http://timg.danawa.com/prod_img/500000/482/982/img/982482_1.jpg"
"삼성전자  DDR3 4G PC3-12800 ECC(정품),삼성전자,DDR3,서버용,1ea,미포함,4GB,1600MHz,,50840,http://timg.danawa.com/prod_img/500000/881/208/img/2208881_1.jpg"
"삼성전자  DDR3 2G PC3-10600(병행수입),삼성전자,DDR3,PC용,1ea,미포함,2GB,1333MHz,1.50V,12930,http://timg.danawa.com/prod_img/500000/710/843/img/843710_1.jpg"
"G.SKILL  DDR4 16G PC4-22400 CL16 RIPJAWS4 RR (4Gx4),G.SKILL,DDR4,PC용,4ea,포함,16GB,2800MHz,1.20V,153840,http://timg.danawa.com/prod_img/500000/812/824/img/2824812_1.jpg"
"G.SKILL  DDR4 8G PC4-21300 CL15 RIPJAWS VR (4Gx2),G.SKILL,DDR4,PC용,2ea,포함,8GB,2666MHz,1.20V,76100,http://timg.danawa.com/prod_img/500000/607/340/img/3340607_1.jpg"
"G.SKILL  DDR4 16G PC4-21300 CL15 RIPJAWS4 RR (8Gx2),G.SKILL,DDR4,PC용,2ea,포함,16GB,2666MHz,1.20V,150160,http://timg.danawa.com/prod_img/500000/389/340/img/3340389_1.jpg"
"삼성전자  DDR3 1G PC3-8500(정품),삼성전자,DDR3,PC용,1ea,,1GB,1.066GHz,1.50V,10170,http://timg.danawa.com/prod_img/500000/207/680/img/680207_1.jpg"
"G.SKILL  DDR4 16G PC4-22400 RIPJAWS VRB (8Gx2),G.SKILL,DDR4,PC용,2ea,포함,16GB,2800MHz,1.25V,201460,http://timg.danawa.com/prod_img/500000/762/444/img/3444762_1.jpg"
"G.SKILL  DDR4 8G PC4-24000 CL15 RIPJAWS VR (4Gx2),G.SKILL,DDR4,PC용,2ea,포함,8GB,3000MHz,1.35V,86090,http://timg.danawa.com/prod_img/500000/640/340/img/3340640_1.jpg"
"G.SKILL  DDR4 16G PC4-21300 CL15 RIPJAWS4 RR (4Gx4),G.SKILL,DDR4,PC용,4ea,포함,16GB,2666MHz,1.20V,157700,http://timg.danawa.com/prod_img/500000/247/790/img/2790247_1.jpg"
