"삼성전자  750 EVO(120GB),삼성전자,내장형,2.5형(6.4cm),SATA3 (6Gb/s),120GB,TLC 기반,,16 nm,삼성,최대 520MB/s,최대 540MB/s,,O,,,,,,78030,http://timg.danawa.com/prod_img/500000/914/812/img/3812914_1.jpg"
"ADATA  Ultimate SU700(240GB),ADATA,내장형,2.5형(6.4cm),SATA3 (6Gb/s),240GB,TLC(기타),3D낸드,,Maxiotek,최대 520MB/s,최대 560MB/s,,O,,,,,,125440,http://timg.danawa.com/prod_img/500000/069/111/img/5111069_1.jpg"
"Plextor  M7V(128GB),Plextor,내장형,2.5형(6.4cm),SATA3 (6Gb/s),128GB,TLC(토글),,,마벨 88SS1074B1,최대 500MB/s,최대 560MB/s,,,,,,,,75050,http://timg.danawa.com/prod_img/500000/370/964/img/3964370_1.jpg"
"ADATA  XPG SX950(240GB),ADATA,내장형,2.5형(6.4cm),SATA3 (6Gb/s),240GB,MLC(기타),3D낸드,,,최대 520MB/s,최대 560MB/s,,,,,,,,160820,http://timg.danawa.com/prod_img/500000/205/109/img/5109205_1.jpg"
"Plextor  S2G M.2 2280(256GB),Plextor,내장형,M.2 (2280),SATA3 (6Gb/s),256GB,TLC(토글),,16 nm,실리콘모션 SM2258,최대 480MB/s,최대 520MB/s,,,,,,,,119010,http://timg.danawa.com/prod_img/500000/839/576/img/4576839_1.jpg"
"타무즈  M550 M.2 2280(512GB),타무즈,내장형,M.2 (2280),SATA3 (6Gb/s),512GB,TLC(기타),3D낸드,,실리콘모션 SM2258,최대 520MB/s,최대 570MB/s,,,,,,,,206930,http://timg.danawa.com/prod_img/500000/426/205/img/5205426_1.jpg"
"타무즈  외장 SSD 전용 파우치,타무즈,SSD 주변기기,,,,,,,,,,,,,,,,,2710,http://timg.danawa.com/prod_img/500000/195/553/img/4553195_1.jpg"
"ZOTAC  SONIX PCIe(480GB),ZOTAC,내장형,PCIe 카드,PCIe3.0x4 (32GT/s),480GB,MLC(토글),,,,최대 1300 MB/s,최대 2600 MB/s,,,,,,,,444350,http://timg.danawa.com/prod_img/500000/587/934/img/3934587_1.jpg"
"라온티앤아이  MX370 mSATA(256GB),라온티앤아이,내장형,Mini SATA(mSATA),,256GB,MLC(토글),,,실리콘모션 SM2246EN,320MB/s,560MB/s,,,,,,,,124910,http://timg.danawa.com/prod_img/500000/968/957/img/3957968_1.jpg"
"갤럭시  GALAX GAMER L SSD V3(240GB),갤럭시,내장형,2.5형(6.4cm),SATA3 (6Gb/s),240GB,MLC(토글),2D낸드,,파이슨 S3110-S10,최대 220MB/s,최대 550MB/s,,,,,,,,109460,http://timg.danawa.com/prod_img/500000/348/815/img/4815348_1.jpg"
"타무즈  M550 M.2 2280(128GB),타무즈,내장형,M.2 (2280),SATA3 (6Gb/s),128GB,TLC(기타),3D낸드,,실리콘모션 SM2258,최대 460MB/s,최대 570MB/s,,,,,,,,72910,http://timg.danawa.com/prod_img/500000/402/205/img/5205402_1.jpg"
"TOPDISK  SKT20(240GB),TOPDISK,내장형,2.5형(6.4cm),SATA3 (6Gb/s),240GB,TLC(토글),,15 nm,실리콘모션 SM2256K,최대 510MB/s,최대 560MB/s,,,,,,,,106210,http://timg.danawa.com/prod_img/500000/201/397/img/4397201_1.jpg"
"타무즈  M550 M.2 2280(256GB),타무즈,내장형,M.2 (2280),SATA3 (6Gb/s),256GB,TLC(기타),3D낸드,,실리콘모션 SM2258,최대 520MB/s,최대 570MB/s,,,,,,,,119010,http://timg.danawa.com/prod_img/500000/418/205/img/5205418_1.jpg"
"Plextor  S3C(256GB),Plextor,내장형,2.5형(6.4cm),SATA3 (6Gb/s),256GB,TLC(기타),2D낸드,14 nm,실리콘모션 SM2254,최대 510MB/s,최대 550MB/s,,,,,,,,129730,http://timg.danawa.com/prod_img/500000/713/130/img/5130713_1.jpg"
"Plextor  S2G M.2 2280(512GB),Plextor,내장형,M.2 (2280),SATA3 (6Gb/s),512GB,TLC(토글),,16 nm,실리콘모션 SM2258,최대 480MB/s,최대 520MB/s,,,,,,,,215500,http://timg.danawa.com/prod_img/500000/288/522/img/4522288_1.jpg"
"TeamGroup  L3 EVO(120GB),TeamGroup,내장형,2.5형(6.4cm),SATA3 (6Gb/s),120GB,TLC(토글),,,파이슨,최대 400MB/s,최대 500MB/s,,,,,,,,69360,http://timg.danawa.com/prod_img/500000/037/986/img/3986037_1.jpg"
"TeamGroup  L5 Lite(480GB),TeamGroup,내장형,2.5형(6.4cm),SATA3 (6Gb/s),480GB,TLC(기타),3D낸드,,,최대 420MB/s,최대 530MB/s,,,,,,,,194060,http://timg.danawa.com/prod_img/500000/351/087/img/5087351_1.jpg"
"SilverStone  듀얼 SSD 가이드 (SDP08-LITE),SilverStone,SSD 주변기기,철재(SECC),,,,,,,,,,,,,O,,,5150,http://timg.danawa.com/prod_img/500000/216/299/img/2299216_1.jpg"
"TeamGroup  L5 Lite(240GB),TeamGroup,내장형,2.5형(6.4cm),SATA3 (6Gb/s),240GB,TLC(기타),3D낸드,,,최대 400MB/s,최대 530MB/s,,,,,,,,110430,http://timg.danawa.com/prod_img/500000/345/087/img/5087345_1.jpg"
"TeamGroup  L3 EVO(240GB),TeamGroup,내장형,2.5형(6.4cm),SATA3 (6Gb/s),240GB,TLC(토글),,,파이슨,최대 470MB/s,최대 530MB/s,,,,,,,,115960,http://timg.danawa.com/prod_img/500000/029/986/img/3986029_1.jpg"
"Plextor  M7V M.2 2280(128GB),Plextor,내장형,M.2 (2280),SATA3 (6Gb/s),128GB,TLC(토글),,,마벨 88SS1074B1,최대 500MB/s,최대 560MB/s,,,,,,,,76120,http://timg.danawa.com/prod_img/500000/210/966/img/3966210_1.jpg"
"Plextor  M6e M.2 2280(128GB),Plextor,내장형,M.2 (2280),PCIe2.0x2 (10GT/s),128GB,MLC(토글),,,마벨 88SS9183,최대 335MB/s,최대 770MB/s,,O,,,,,,113800,http://timg.danawa.com/prod_img/500000/370/820/img/2820370_1.jpg"
"Plextor  M6e PCIe Black Edition(512GB),Plextor,내장형,PCIe 카드,PCIe2.0x2 (10GT/s),512GB,MLC(토글),,19 nm,마벨 88SS9183,최대 625MB/s,최대 770MB/s,,O,,,,,,368480,http://timg.danawa.com/prod_img/500000/259/000/img/3000259_1.jpg"
"삼성전자  960 PRO M.2 2280(2TB),삼성전자,내장형,M.2 (2280),PCIe3.0x4 (32GT/s),2TB,MLC(토글),3D낸드,,삼성 Polaris,최대 2100MB/s,최대 3500MB/s,,O,,,,,,1679850,http://timg.danawa.com/prod_img/500000/302/718/img/4718302_1.jpg"
"Plextor  M6e M.2 2280(512GB),Plextor,내장형,M.2 (2280),PCIe2.0x2 (10GT/s),512GB,MLC(토글),,,마벨 88SS9183,최대 625MB/s,최대 770MB/s,,O,,,,,,368480,http://timg.danawa.com/prod_img/500000/365/820/img/2820365_1.jpg"
"ESSENCORE KLEVV NEO N600 M.2 2280(240GB),ESSENCORE,내장형,M.2 (2280),SATA3 (6Gb/s),120GB,TLC(기타),2D낸드,,실리콘모션 SM2256K,최대 510MB/s,최대 560MB/s,,,,,,,,116600,http://timg.danawa.com/prod_img/500000/507/205/img/5205507_1.jpg"
"ESSENCORE KLEVV NEO N600 M.2 2280(120GB),ESSENCORE,내장형,M.2 (2280),SATA3 (6Gb/s),120GB,TLC(기타),2D낸드,,실리콘모션 SM2256K,최대 370MB/s,최대 560MB/s,,,,,,,,70400,http://timg.danawa.com/prod_img/500000/493/205/img/5205493_1.jpg"
"Sandisk  Z410(120GB),Sandisk,내장형,2.5형(6.4cm),SATA3(6Gb/s),120GB,TLC(토글),,,,최대 410MB/s,최대 535MB/s,,,,,,,,67740,http://timg.danawa.com/prod_img/500000/061/044/img/4044061_1.jpg"
"삼성전자  960 EVO M.2 2280(500GB),삼성전자,내장형,M.2 (2280),PCIe3.0x4 (32GT/s),500GB,TLC(토글),3D낸드,,삼성 Polaris,최대 1800MB/s,최대 3200MB/s,,O,,,,,,335750,http://timg.danawa.com/prod_img/500000/342/718/img/4718342_1.jpg"
"인텔  Optane Memory M.2 2280(16GB),인텔,내장형,M.2 (2280),PCIe3.0x2 (16GT/s),16GB,,,,,최대 280MB/s,최대 1200MB/s,,,,,,,,75050,http://timg.danawa.com/prod_img/500000/555/115/img/5115555_1.jpg"
"삼성전자  850 EVO M.2 2280(250GB),삼성전자,내장형,M.2 (2280),SATA3 (6Gb/s),250GB,,3D낸드,,삼성 MGX Controller,최대 500MB/s,최대 540MB/s,,,,,,,,124530,http://timg.danawa.com/prod_img/500000/806/102/img/3102806_1.jpg"
"파이슨  S11MS mSATA 벌크(256GB),파이슨,내장형,,Mini SATA(mSATA),,TLC(기타),2D낸드,,파이슨,,,,,,,,,,125440,http://timg.danawa.com/prod_img/500000/395/077/img/5077395_1.jpg"
"삼성전자  850 EVO Series(1TB),삼성전자,내장형,2.5형(6.4cm),SATA3(6Gb/s),1TB,TLC(토글),3D낸드,,삼성 MEX 컨트롤러,최대 520MB/s,최대 540MB/s,,,,,,,,434050,http://timg.danawa.com/prod_img/500000/474/921/img/2921474_1.jpg"
"바른전자  OJ500i(128GB),바른전자,내장형,2.5형(6.4cm),SATA3(6Gb/s),128GB,MLC(기타),,,실리콘모션 SM2246,최대 145.10MB/s,최대 534.19MB/s,,,,,,,,63940,http://timg.danawa.com/prod_img/500000/637/998/img/3998637_1.jpg"
"ADATA  Premier SP580(120GB),ADATA,내장형,2.5형(6.4cm),SATA3 (6Gb/s),120GB,TLC(토글),,,마벨 88NV1120,최대 410MB/s,최대 560MB/s,,,,,,,,68170,http://timg.danawa.com/prod_img/500000/160/280/img/4280160_1.jpg"
"삼성전자  SM961 M.2 2280 병행수입(256GB),삼성전자,내장형,,M.2 (2280),NVMe 1.2,MLC(토글),3D낸드,,삼성 Polaris (AMD),최대 1800MB/s,최대 3200MB/s,,,,,,,,174430,http://timg.danawa.com/prod_img/500000/976/664/img/4664976_1.jpg"
"삼성전자  850 PRO(1TB),삼성전자,내장형,2.5형(6.4cm),SATA3(6Gb/s),1TB(1024GB),MLC(토글),3D낸드,,삼성 3-CORE MEX,최대 520MB/s,최대 550MB/s,,,,,,,,664200,http://timg.danawa.com/prod_img/500000/837/757/img/2757837_1.jpg"
"기가스톤  Prime SS-8400(128GB),기가스톤,내장형,2.5형(6.4cm),SATA3 (6Gb/s),128GB,TLC(기타),3D낸드,,실리콘모션 SMI2258,최대 432MB/s,최대 523MB/s,,,,,,,,66110,http://timg.danawa.com/prod_img/500000/768/831/img/4831768_1.jpg"
"삼성전자  960 PRO M.2 2280(1TB),삼성전자,내장형,M.2 (2280),PCIe3.0x4 (32GT/s),1TB,MLC(토글),3D낸드,,삼성 Polaris,최대 2100MB/s,최대 3500MB/s,,O,,,,,,812830,http://timg.danawa.com/prod_img/500000/299/718/img/4718299_1.jpg"
"삼성전자  850 EVO M.2 2280(120GB),삼성전자,내장형,M.2 (2280),SATA3 (6Gb/s),120GB,,3D낸드,,삼성 MGX Controller,최대 500MB/s,최대 540MB/s,,,,,,,,75860,http://timg.danawa.com/prod_img/500000/799/102/img/3102799_1.jpg"
"삼성전자  850 EVO Series(4TB),삼성전자,내장형,2.5형(6.4cm),SATA3(6Gb/s),4TB,TLC(토글),3D낸드,,삼성 MHX 컨트롤러,최대 520MB/s,최대 540MB/s,,,,,,,,1896610,http://timg.danawa.com/prod_img/500000/191/722/img/4722191_1.jpg"
"실리콘파워  Slim S56(120GB),실리콘파워,내장형,2.5형(6.4cm),SATA3 (6Gb/s),120GB,TLC(기타),2D낸드,,파이슨,최대 530MB/s,최대 560MB/s,,,,,,,,64480,http://timg.danawa.com/prod_img/500000/775/826/img/4826775_1.jpg"
"ADATA  Ultimate SU900(256GB),ADATA,내장형,2.5형(6.4cm),SATA3 (6Gb/s),256GB,MLC(기타),3D낸드,,실리콘모션 SMI 2258,최대 520MB/s,최대 560MB/s,,,,,,,,139270,http://timg.danawa.com/prod_img/500000/132/867/img/4867132_1.jpg"
"Sandisk  SSD PLUS(480GB),Sandisk,내장형,2.5형(6.4cm),SATA3(6Gb/s),480GB,확인 요망,,,,최대 445MB/s,최대 535MB/s,,,,,,,,179050,http://timg.danawa.com/prod_img/500000/411/767/img/3767411_1.jpg"
"Sandisk  Z400s(256GB),Sandisk,내장형,2.5형(6.4cm),SATA3(6Gb/s),256GB,MLC(낸드),,,,최대 330MB/s,최대 549MB/s,,,,,,,,123440,http://timg.danawa.com/prod_img/500000/970/316/img/3316970_1.jpg"
"삼성전자  960 EVO M.2 2280(1TB),삼성전자,내장형,M.2 (2280),PCIe3.0x4 (32GT/s),1TB,TLC(토글),3D낸드,,삼성 Polaris,최대 1900MB/s,최대 3200MB/s,,O,,,,,,639430,http://timg.danawa.com/prod_img/500000/347/718/img/4718347_1.jpg"
"마이크론 Crucial MX300 아스크텍(525GB),마이크론,내장형,2.5형(6.4cm),SATA3 (6Gb/s),525GB,TLC(기타),3D낸드,,마벨 88SS1074,최대 510MB/s,최대 530MB/s,,,,,,,,202120,http://timg.danawa.com/prod_img/500000/967/280/img/4280967_1.jpg"
"킹스톤  SSDNow UV400(240GB),킹스톤,내장형,2.5형(6.4cm),SATA3 (6Gb/s),240GB,TLC(토글),,,마벨 88SS1074,490MB/s,550MB/s,,,,,,,,110550,http://timg.danawa.com/prod_img/500000/742/128/img/4128742_1.jpg"
"삼성전자  PM961 M.2 2280 병행수입(256GB),삼성전자,내장형,,M.2 (2280),NVMe 1.2,TLC(토글),,,삼성 Polaris (AMD),,,,,,,,,,133300,http://timg.danawa.com/prod_img/500000/409/542/img/4542409_1.jpg"
"삼성전자  850 EVO mSATA(250GB),삼성전자,내장형,Mini SATA(mSATA),SATA3(6Gb/s),250GB,TLC(토글),3D낸드,,삼성전자 MGX Controller,최대 520MB/s,최대 540MB/s,,,,,,,,125440,http://timg.danawa.com/prod_img/500000/736/102/img/3102736_1.jpg"
"e-STAR  ST980 M.2 2280(512GB),e-STAR,내장형,M.2 (2280),PCIe3.0x4 (32GT/s),512GB,MLC(기타),,,파이슨,최대 2200MB/s,최대 3000MB/s,,O,,,,,,301830,http://timg.danawa.com/prod_img/500000/671/544/img/4544671_1.jpg"
"Sandisk  Z410(480GB),Sandisk,내장형,2.5형(6.4cm),SATA3(6Gb/s),480GB,TLC(토글),,,,최대 410MB/s,최대 535MB/s,,,,,,,,179910,http://timg.danawa.com/prod_img/500000/473/067/img/4067473_1.jpg"
"Sandisk  Z410(240GB),Sandisk,내장형,2.5형(6.4cm),SATA3(6Gb/s),240GB,TLC(토글),,,,최대 410MB/s,최대 535MB/s,,,,,,,,110550,http://timg.danawa.com/prod_img/500000/871/062/img/4062871_1.jpg"
"삼성전자  850 EVO M.2 2280(500GB),삼성전자,내장형,M.2 (2280),SATA3 (6Gb/s),500GB,,3D낸드,,삼성 MGX Controller,최대 500MB/s,최대 540MB/s,,,,,,,,227590,http://timg.danawa.com/prod_img/500000/811/102/img/3102811_1.jpg"
"인텔  Optane Memory M.2 2280(32GB),인텔,내장형,M.2 (2280),PCIe3.0x2 (16GT/s),32GB,,,,,최대 280MB/s,최대 1200MB/s,,,,,,,,136160,http://timg.danawa.com/prod_img/500000/575/115/img/5115575_1.jpg"
"삼성전자  PM961 M.2 2280 병행수입(512GB),삼성전자,내장형,,M.2 (2280),NVMe 1.2,TLC(토글),,,삼성 Polaris (AMD),,,,,,,,,,247100,http://timg.danawa.com/prod_img/500000/883/606/img/4606883_1.jpg"
"ADATA  Premier Pro SP900(128GB),ADATA,내장형,2.5형(6.4cm),SATA3(6Gb/s),128GB,MLC(기타),,,샌드포스,535MB/s,545MB/s,,,,,O,,,85080,http://timg.danawa.com/prod_img/500000/797/684/img/1684797_1.jpg"
"마이크론 Crucial MX300 아스크텍(1TB),마이크론,내장형,2.5형(6.4cm),SATA3 (6Gb/s),1TB,TLC(기타),3D낸드,,마벨 88SS1074,최대 510MB/s,최대 530MB/s,,,,,,,,380410,http://timg.danawa.com/prod_img/500000/998/280/img/4280998_1.jpg"
"Sandisk  Z400s(128GB),Sandisk,내장형,2.5형(6.4cm),SATA3(6Gb/s),128GB,MLC(낸드),,,,최대 330MB/s,최대 549MB/s,,,,,,,,92210,http://timg.danawa.com/prod_img/500000/192/215/img/3215192_1.jpg"
"마이크론 Crucial MX300 아스크텍(2TB),마이크론,내장형,2.5형(6.4cm),SATA3 (6Gb/s),2TB,TLC(기타),3D낸드,,마벨 88SS1074,최대 510MB/s,최대 530MB/s,,,,,,,,757560,http://timg.danawa.com/prod_img/500000/998/409/img/4409998_1.jpg"
"ADATA  Ultimate SU800(512GB),ADATA,내장형,2.5형(6.4cm),SATA3 (6Gb/s),512GB,TLC(기타),3D낸드,,실리콘모션 SM2258,최대 520MB/s,최대 560MB/s,,,,,,,,243850,http://timg.danawa.com/prod_img/500000/951/401/img/4401951_1.jpg"
"ADATA  Premier Pro New SP920(128GB),ADATA,내장형,2.5형(6.4cm),SATA3(6Gb/s),128GB,MLC(동기식),,,마벨 88SS9188,최대 180MB/s,최대 560MB/s,,,,,O,,,82150,http://timg.danawa.com/prod_img/500000/915/661/img/3661915_1.jpg"
"명인일렉트로닉스 엠트루 Half Slim SSD MH915(32GB),명인일렉트로닉스,산업용,Half Slim,SATA3(6Gb/s),32GB,MLC(동기식),,,파이슨 PS3109-S9,430MB/s,530MB/s,,,,,,,,38910,http://timg.danawa.com/prod_img/500000/339/710/img/3710339_1.jpg"
"킹스톤  SSDNow A400(240GB),킹스톤,내장형,2.5형(6.4cm),SATA3 (6Gb/s),240GB,TLC(기타),2D낸드,,킹스톤,최대 350MB/s,최대 500MB/s,,,,,,,,104580,http://timg.danawa.com/prod_img/500000/906/017/img/5017906_1.jpg"
"디오테라  VIVA 300S PRO(128GB),디오테라,내장형,2.5형(6.4cm),SATA3 (6Gb/s),128GB,MLC(기타),2D낸드,,실리콘모션 SM2246,최대 200MB/s,최대 500MB/s,,,,,,,,63690,http://timg.danawa.com/prod_img/500000/724/917/img/4917724_1.jpg"
"마이크론 Crucial MX300 M.2 2280 아스크텍(275GB),마이크론,내장형,M.2 (2280),SATA3 (6Gb/s),275GB,TLC(기타),3D낸드,,마벨 88SS1074,최대 500MB/s,최대 530MB/s,,,,,,,,125720,http://timg.danawa.com/prod_img/500000/771/384/img/4384771_1.jpg"
"디오테라  VIVA 300S(120GB),디오테라,내장형,2.5형(6.4cm),SATA3 (6Gb/s),120GB,TLC(기타),2D낸드,,실리콘모션 SMI SM2258H,최대 474B/s,최대 562MB/s,,,,,,,,62610,http://timg.danawa.com/prod_img/500000/769/204/img/5204769_1.jpg"
"ADATA  Premier Pro SP600(128GB),ADATA,내장형,2.5형(6.4cm),SATA3(6Gb/s),128GB,MLC(기타),,,JMicron JMF667H,최대쓰기 150MB/s,최대읽기 530MB/s,,,,,,,,73440,http://timg.danawa.com/prod_img/500000/345/861/img/1861345_1.jpg"
"트랜센드  M.2 SSD 외장 케이스 (TS-CM80),트랜센드,SSD 주변기기,,M.2 (2242~80),,,,,,,,O,,,,,,,33060,http://timg.danawa.com/prod_img/500000/365/837/img/4837365_1.jpg"
"킹스톤  SSDNow UV400(120GB),킹스톤,내장형,2.5형(6.4cm),SATA3 (6Gb/s),120GB,TLC(토글),,,마벨 88SS1074,350MB/s,550MB/s,,,,,,,,67550,http://timg.danawa.com/prod_img/500000/723/128/img/4128723_1.jpg"
"삼성전자  850 EVO Series(2TB),삼성전자,내장형,2.5형(6.4cm),SATA3(6Gb/s),2TB,TLC(토글),3D낸드,,삼성 MHX 컨트롤러,최대 520MB/s,최대 540MB/s,,,,,,,,921210,http://timg.danawa.com/prod_img/500000/827/333/img/3333827_1.jpg"
"디오테라  VIVA 300S M.2 2280(256GB),디오테라,내장형,M.2 (2280),SATA3 (6Gb/s),256GB,MLC(기타),2D낸드,,실리콘모션 SM2246,최대 380MB/s,최대 540MB/s,,,,,,,,117290,http://timg.danawa.com/prod_img/500000/681/011/img/5011681_1.jpg"
"인텔  750 Series(1.2TB),인텔,내장형,PCIe 카드,PCIe3.0x4 (32GT/s),1.2TB,MLC(기타),,20 nm,인텔,최대 1200MB/s,최대 2400MB/s,,,,,,,,1115040,http://timg.danawa.com/prod_img/500000/168/181/img/3181168_1.jpg"
"ADATA  Premier Pro SP600(256GB),ADATA,내장형,2.5형(6.4cm),SATA3(6Gb/s),256GB,MLC(기타),,,JMicron JMF667H,최대 290MB/s,최대 540MB/s,,,,,,,,113110,http://timg.danawa.com/prod_img/500000/602/554/img/2554602_1.jpg"
"ADATA  Ultimate SU900(512GB),ADATA,내장형,2.5형(6.4cm),SATA3 (6Gb/s),512GB,MLC(기타),3D낸드,,실리콘모션 SMI 2258,최대 525MB/s,최대 560MB/s,,,,,,,,300210,http://timg.danawa.com/prod_img/500000/141/867/img/4867141_1.jpg"
"PHINOCOM  P700S PRO(256GB),PHINOCOM,내장형,2.5형(6.4cm),SATA3 (6Gb/s),256GB,MLC(기타),3D낸드,,,최대 540MB/s,최대 560MB/s,,,,,,,,110860,http://timg.danawa.com/prod_img/500000/726/057/img/5057726_1.jpg"
"실리콘파워  Slim S55(120GB),실리콘파워,내장형,2.5형(6.4cm),SATA3 (6Gb/s),120GB,TLC(기타),3D낸드,,,최대 370MB/s,최대 420MB/s,,,,,,,,63790,http://timg.danawa.com/prod_img/500000/873/126/img/5126873_1.jpg"
"e-STAR  ST980 M.2 2280(256GB),e-STAR,내장형,M.2 (2280),PCIe3.0x4 (32GT/s),256GB,MLC(기타),,,파이슨,최대 2200MB/s,최대 3000MB/s,,O,,,,,,173400,http://timg.danawa.com/prod_img/500000/672/544/img/4544672_1.jpg"
"e-STAR  SX300 mSATA(64GB),e-STAR,내장형,Mini SATA(mSATA),SATA3(6Gb/s),64GB,MLC(기타),,,파이슨,,,,,,,,,,51480,http://timg.danawa.com/prod_img/500000/552/939/img/2939552_1.jpg"
"삼성전자  850 EVO M.2 2280(1TB),삼성전자,내장형,M.2 (2280),SATA3 (6Gb/s),1TB,,3D낸드,,삼성 MGX Controller,최대 500MB/s,최대 540MB/s,,,,,,,,444350,http://timg.danawa.com/prod_img/500000/327/254/img/4254327_1.jpg"
"KINGMAX  3.5 브라켓,KINGMAX,SSD 주변기기,철재(SECC),,,,,,,,,,,,,O,,,1070,http://timg.danawa.com/prod_img/500000/749/925/img/1925749_1.jpg"
"디오테라  VIVA 300S PRO(32GB),디오테라,내장형,2.5형(6.4cm),SATA3 (6Gb/s),64GB,MLC(기타),2D낸드,,실리콘모션 SM2246,최대 60MB/s,최대 300MB/s,,,,,,,,34310,http://timg.danawa.com/prod_img/500000/182/014/img/5014182_1.jpg"
