"삼성전자  750 EVO(120GB),삼성전자,내장형,2.5형(6.4cm),SATA3 (6Gb/s),120GB,TLC 기반,,16 nm,삼성,최대 520MB/s,최대 540MB/s,,O,,,,,,78030,http://timg.danawa.com/prod_img/500000/914/812/img/3812914_1.jpg"
"e-STAR  Elite S91(128GB),e-STAR,내장형,2.5형(6.4cm),SATA3 (6Gb/s),128GB,TLC(기타),3D낸드,,파이슨,최대 520MB/s,최대 560MB/s,,,,,,,,71960,http://timg.danawa.com/prod_img/500000/510/860/img/4860510_1.jpg"
"트랜센드  MTS800 M.2 2280(128GB),트랜센드,내장형,M.2 (2280),SATA3 (6Gb/s),128GB,MLC(동기식),,20 nm,Transcend TS6500,최대 170MB/s,최대 540MB/s,,,,,,,,88870,http://timg.danawa.com/prod_img/500000/958/813/img/2813958_1.jpg"
"파이슨  Half Slim SSD S9HS 벌크 디지탈그리고나(16GB),파이슨,내장형,,2.5형(6.4cm),,MLC(동기식),,,파이슨 PS3109-S9,최대 150MB/s,최대 300MB/s,,,,,,,,35380,http://timg.danawa.com/prod_img/500000/119/446/img/3446119_1.jpg"
"e-STAR  Half Slim SSD i1000(64GB),e-STAR,산업용,2.5형(6.4cm),SATA3(6Gb/s),64GB,MLC(토글),,,파이슨 PS3109-S9,최대 440MB/s,최대 550MB/s,,,,,,,,54680,http://timg.danawa.com/prod_img/500000/541/280/img/3280541_1.jpg"
"PATRIOT  SPARK(256GB),PATRIOT,내장형,2.5형(6.4cm),SATA3 (6Gb/s),256GB,TLC(토글),,15 nm,파이슨 S11,최대 500MB/s,최대 555MB/s,,,,,,,,118670,http://timg.danawa.com/prod_img/500000/250/416/img/4416250_1.jpg"
"e-STAR  mSATA SSD 컨버터 (SMU31),e-STAR,SSD 주변기기,철재(SECC),,,,,,,,,,,,,,,,24930,http://timg.danawa.com/prod_img/500000/184/878/img/3878184_1.jpg"
"파이슨  S942 M.2 2242 벌크 디지탈그리고나(128GB),파이슨,내장형,,M.2 (2242),,MLC(동기식),,,파이슨 PS3109-S9,최대 440MB/s,최대 540MB/s,,,,,,,,92210,http://timg.danawa.com/prod_img/500000/165/446/img/3446165_1.jpg"
"e-STAR  SSD Series S9(256GB),e-STAR,내장형,2.5형(6.4cm),SATA3(6Gb/s),256GB,MLC(토글),,,,최대 530MB/s,최대 560MB/s,,,,,,,,135090,http://timg.danawa.com/prod_img/500000/375/959/img/3959375_1.jpg"
"NETmate  SSD Mini SATA 변환 케이스 (NM-SSC2),NETmate,SSD 주변기기,알류미늄,2.5형(6.4cm),,,,,,,,,,,,,,,22220,http://timg.danawa.com/prod_img/500000/507/589/img/2589507_1.jpg"
"파이슨  mSATA SSD S9MS 디지탈그리고나(256GB, 벌크),파이슨,내장형,,Mini SATA(mSATA),,MLC(동기식),,,파이슨 PS3109-S9,최대 200MB/s,최대 510MB/s,,,,,,,,142600,http://timg.danawa.com/prod_img/500000/273/446/img/3446273_1.jpg"
"MiSD  Core M250(120GB),MiSD,내장형,2.5형(6.4cm),SATA3(6Gb/s),120GB,TLC(토글),,,마벨 88NV1120,최대 400MB/s,최대 530MB/s,,,,,,,,63400,http://timg.danawa.com/prod_img/500000/257/211/img/4211257_1.jpg"
"e-STAR  Elite S91(256GB),e-STAR,내장형,2.5형(6.4cm),SATA3 (6Gb/s),256GB,TLC(기타),3D낸드,,파이슨,최대 540MB/s,최대 560MB/s,,,,,,,,118020,http://timg.danawa.com/prod_img/500000/492/860/img/4860492_1.jpg"
"파이슨  2.5 SSD S925 벌크 디지탈그리고나(128GB),파이슨,내장형,,2.5형(6.4cm),,MLC(동기식),,,파이슨 PS3109-S9,최대 440MB/s,최대 540MB/s,,,,,,,,85770,http://timg.danawa.com/prod_img/500000/217/446/img/3446217_1.jpg"
"삼성전자  PM961 M.2 2280 병행수입(1TB),삼성전자,내장형,,M.2 (2280),NVMe 1.2,TLC(토글),,,삼성 Polaris (AMD),,,,,,,,,,566720,http://timg.danawa.com/prod_img/500000/885/606/img/4606885_1.jpg"
"e-STAR  SX301 mSATA(128GB),e-STAR,내장형,Mini SATA(mSATA),SATA3 (6Gb/s),128GB,TLC(토글),,,파이슨,450MB/s,550MB/s,,,,,,,,76120,http://timg.danawa.com/prod_img/500000/786/576/img/4576786_1.jpg"
"e-STAR  SATADOM SDOM 벌크 디지탈그리고나(16GB),e-STAR,산업용,,SATA DOM,,MLC(토글),,,파이슨,,,,,,,,,,34680,http://timg.danawa.com/prod_img/500000/136/196/img/4196136_1.jpg"
"MK2  듀얼 SSD 가이드(HG-2),MK2,SSD 주변기기,플라스틱,,,,,,,,,,,,,O,,,1630,http://timg.danawa.com/prod_img/500000/797/524/img/1524797_1.jpg"
"파이슨  S57 M.2 2280 벌크(256GB),파이슨,내장형,,M.2 (2280),NVMe 1.2,MLC(기타),2D낸드,,파이슨,,,,,,,,,,169400,http://timg.danawa.com/prod_img/500000/326/077/img/5077326_1.jpg"
"파이슨  mSATA SSD S9MS 디지탈그리고나(64GB, 벌크),파이슨,내장형,,Mini SATA(mSATA),,MLC(동기식),,,파이슨 PS3109-S9,최대 200MB/s,최대 510MB/s,,,,,,,,50390,http://timg.danawa.com/prod_img/500000/269/446/img/3446269_1.jpg"
"명인일렉트로닉스 엠트루 M.2 SSD 컨버터 (MSV-120),명인일렉트로닉스,SSD 주변기기,,,,,,,,,,,,,,,,,21460,http://timg.danawa.com/prod_img/500000/565/627/img/3627565_1.jpg"
"파이슨  Half Slim SSD S9HS 벌크 디지탈그리고나(32GB),파이슨,내장형,,2.5형(6.4cm),,MLC(동기식),,,파이슨 PS3109-S9,최대 150MB/s,최대 500MB/s,,,,,,,,43960,http://timg.danawa.com/prod_img/500000/224/446/img/3446224_1.jpg"
"파이슨  Half Slim SSD S9HS 벌크 디지탈그리고나(64GB),파이슨,내장형,,2.5형(6.4cm),,MLC(동기식),,,파이슨 PS3109-S9,최대 180MB/s,최대 520MB/s,,,,,,,,54680,http://timg.danawa.com/prod_img/500000/229/446/img/3446229_1.jpg"
"명인일렉트로닉스 엠트루 M.2 SSD 컨버터 (MSV-119),명인일렉트로닉스,SSD 주변기기,,,,,,,,,,,,,,,,,22760,http://timg.danawa.com/prod_img/500000/534/627/img/3627534_1.jpg"
"트랜센드  MTS400 Series(512GB),트랜센드,내장형,M.2 (2242),SATA3 (6Gb/s),512GB,MLC(기타),,,Transcend TS6500,460MB/s,560MB/s,,,,,,,,335580,http://timg.danawa.com/prod_img/500000/595/498/img/3498595_1.jpg"
"e-STAR  ST381 M.2 2280(128GB),e-STAR,내장형,M.2 (2280),SATA3 (6Gb/s),128GB,TLC(토글),,,파이슨,최대 520MB/s,최대 550MB/s,,,,,,,,77200,http://timg.danawa.com/prod_img/500000/314/368/img/4368314_1.jpg"
"파이슨  S1125 벌크(128GB),파이슨,내장형,,2.5형(6.4cm),,TLC(기타),3D낸드,,파이슨,,,,,,,,,,70230,http://timg.danawa.com/prod_img/500000/281/077/img/5077281_1.jpg"
"트랜센드  SSD370S(1TB),트랜센드,내장형,2.5형(6.4cm),SATA3(6Gb/s),1TB,MLC(동기식),,,Transcend TS6500,최대 460MB/s,최대 560MB/s,,,,,,,,570070,http://timg.danawa.com/prod_img/500000/009/244/img/3244009_1.jpg"
"e-STAR  Half Slim SSD i1000(16GB),e-STAR,산업용,2.5형(6.4cm),SATA3(6Gb/s),16GB,MLC(토글),,,파이슨 PS3109-S9,최대 440MB/s,최대 540MB/s,,,,,,,,35380,http://timg.danawa.com/prod_img/500000/520/280/img/3280520_1.jpg"
"명인일렉트로닉스 엠트루 M.2 SSD 컨버터 (MSV-125),명인일렉트로닉스,SSD 주변기기,,,,,,,,,,,,,,,,,36090,http://timg.danawa.com/prod_img/500000/605/627/img/3627605_1.jpg"
"e-STAR  M.2 SSD 컨버터 (SMU31),e-STAR,SSD 주변기기,철재(SECC),,,,,,,,,,,,,,,,24930,http://timg.danawa.com/prod_img/500000/352/805/img/3805352_1.jpg"
"티피원  M.2 SATA to SATA 변환 케이스 (TPM2580),티피원,SSD 주변기기,플라스틱,,,,,,,,,,,,,,,,9860,http://timg.danawa.com/prod_img/500000/840/091/img/3091840_1.jpg"
"파이슨  S1125 벌크(256GB),파이슨,내장형,,2.5형(6.4cm),,TLC(기타),3D낸드,,파이슨,,,,,,,,,,117400,http://timg.danawa.com/prod_img/500000/295/077/img/5077295_1.jpg"
"PATRIOT  SPARK(512GB),PATRIOT,내장형,2.5형(6.4cm),SATA3 (6Gb/s),512GB,TLC(토글),,15 nm,파이슨 S11,최대 540MB/s,최대 560MB/s,,,,,,,,205160,http://timg.danawa.com/prod_img/500000/085/469/img/4469085_1.jpg"
"파이슨  S980 M.2 2280 벌크 디지탈그리고나(256GB),파이슨,내장형,,M.2 (2280),,MLC(동기식),,,파이슨 PS3109-S9,최대 300MB/s,최대 530MB/s,,,,,,,,136160,http://timg.danawa.com/prod_img/500000/251/446/img/3446251_1.jpg"
"삼성씨앤에이치  D2 3.5 SSD 듀얼 가이드,삼성씨앤에이치,SSD 주변기기,알류미늄,,,,,,,,,,,,,O,,,3250,http://timg.danawa.com/prod_img/500000/021/534/img/2534021_1.jpg"
"PNY  2.5 변환 SSD 가이드,PNY,SSD 주변기기,플라스틱,2.5형(6.4cm),,,,,,,,,,,,,,,1630,http://timg.danawa.com/prod_img/500000/076/969/img/3969076_1.jpg"
"파이슨  S57 M.2 2280 벌크(512GB),파이슨,내장형,,M.2 (2280),NVMe 1.2,MLC(기타),2D낸드,,파이슨,,,,,,,,,,305560,http://timg.danawa.com/prod_img/500000/349/077/img/5077349_1.jpg"
"베이스캠프  BC-G2535 SSD 가이드,베이스캠프,SSD 주변기기,플라스틱,,,,,,,,,,,,,O,,,1730,http://timg.danawa.com/prod_img/500000/160/991/img/1991160_1.jpg"
"명인일렉트로닉스 엠트루 M.2 SSD 컨버터 (MSV-128),명인일렉트로닉스,SSD 주변기기,,,,,,,,,,,,,,,,,54840,http://timg.danawa.com/prod_img/500000/265/900/img/3900265_1.jpg"
"Sandisk  X400(512GB),Sandisk,내장형,2.5형(6.4cm),SATA3(6Gb/s),512GB,TLC(토글),,,마벨 88SS1074-BSW2,최대 520MB/s,최대 540MB/s,,,,,,,,214590,http://timg.danawa.com/prod_img/500000/364/741/img/3741364_1.jpg"
"파이슨  S980 M.2 2280 벌크 디지탈그리고나(128GB),파이슨,내장형,,M.2 (2280),,MLC(동기식),,,파이슨 PS3109-S9,최대 160MB/s,최대 500MB/s,,,,,,,,87920,http://timg.danawa.com/prod_img/500000/186/446/img/3446186_1.jpg"
"PATRIOT  SPARK(128GB),PATRIOT,내장형,2.5형(6.4cm),SATA3 (6Gb/s),128GB,TLC(토글),,15 nm,파이슨 S11,최대 500MB/s,최대 555MB/s,,,,,,,,76410,http://timg.danawa.com/prod_img/500000/312/416/img/4416312_1.jpg"
"인텔  540s M.2 2280(1TB),인텔,내장형,M.2 (2280),SATA3 (6Gb/s),1TB,TLC(토글),,,,최대 480MB/s,최대 560MB/s,,O,,,,,,420510,http://timg.danawa.com/prod_img/500000/491/968/img/3968491_1.jpg"
"Colorful  SL300 ONYX XT(60GB),Colorful,내장형,2.5형(6.4cm),SATA3 (6Gb/s),60GB,MLC(기타),2D낸드,,실리콘모션 SM2246XT,최대 71MB/s,최대 481MB/s,,,,,,,,47710,http://timg.danawa.com/prod_img/500000/012/197/img/5197012_1.jpg"
"트랜센드  SSD230S(256GB),트랜센드,내장형,,SATA3 (6Gb/s),256GB,TLC(기타),3D낸드,,,최대 520MB/s,최대 560MB/s,,,,,,,,113800,http://timg.danawa.com/prod_img/500000/610/825/img/4825610_1.jpg"
"BIWIN  Half Slim SSD H6210(8GB),BIWIN,산업용,기타,SATA2(3Gb/s),8GB,MLC(기타),,,기타,,,,,,,,,,29800,http://timg.danawa.com/prod_img/500000/323/133/img/2133323_1.jpg"
"트랜센드  SSD340K(256GB),트랜센드,내장형,2.5형(6.4cm),SATA3(6Gb/s),256GB,MLC(토글),,,JMicron JMF670H,330MB/s,560MB/s,,,,,,,,152810,http://timg.danawa.com/prod_img/500000/366/245/img/3245366_1.jpg"
"바른전자  BSS500(240GB),바른전자,내장형,2.5형(6.4cm),SATA3 (6Gb/s),240GB,TLC(토글),2D낸드,,파이슨 PS3110-S10,490MB/s,560MB/s,,,,,,,,100780,http://timg.danawa.com/prod_img/500000/464/828/img/4828464_1.jpg"
"파이슨  S11MS mSATA 벌크(128GB),파이슨,내장형,,Mini SATA(mSATA),,TLC(기타),2D낸드,,파이슨,,,,,,,,,,76120,http://timg.danawa.com/prod_img/500000/390/077/img/5077390_1.jpg"
"CRAFT  N1(120GB),CRAFT,내장형,2.5형(6.4cm),SATA3 (6Gb/s),120GB,TLC(토글),2D낸드,,,최대 400MB/s,최대 500MB/s,,,,,,,,69360,http://timg.danawa.com/prod_img/500000/023/771/img/4771023_1.jpg"
"CRAFT  N1(240GB),CRAFT,내장형,2.5형(6.4cm),SATA3 (6Gb/s),240GB,TLC(토글),2D낸드,,,최대 400MB/s,최대 500MB/s,,,,,,,,117050,http://timg.danawa.com/prod_img/500000/013/771/img/4771013_1.jpg"
"BIWIN  Half Slim SSD H6210(32GB),BIWIN,산업용,기타,SATA2(3Gb/s),32GB,MLC(기타),,,기타,,,,,,,,,,42920,http://timg.danawa.com/prod_img/500000/322/133/img/2133322_1.jpg"
"ADATA  Ultimate SU800 M.2 2280(512GB),ADATA,내장형,M.2 (2280),SATA3 (6Gb/s),512GB,TLC(기타),3D낸드,,실리콘모션,최대 520MB/s,최대 560MB/s,,,,,,,,330000,http://timg.danawa.com/prod_img/500000/143/736/img/4736143_1.jpg"
"삼성전자  850 PRO 병행수입(512GB),삼성전자,내장형,,2.5형(6.4cm),,,3D낸드,,삼성 3-CORE MEX,최대 520MB/s,최대 550MB/s,,,,,,,,327800,http://timg.danawa.com/prod_img/500000/745/897/img/2897745_1.jpg"
"BIWIN  Half Slim SSD H6210(16GB),BIWIN,산업용,기타,SATA2(3Gb/s),16GB,MLC(기타),,,기타,,,,,,,,,,35760,http://timg.danawa.com/prod_img/500000/321/133/img/2133321_1.jpg"
"트랜센드  MTS600 M.2 2260(128GB),트랜센드,내장형,M.2 (2260),SATA3 (6Gb/s),128GB,MLC(동기식),,20 nm,Transcend TS6500,최대 170MB/s,최대 540MB/s,,,,,,,,90060,http://timg.danawa.com/prod_img/500000/157/818/img/2818157_1.jpg"
"트랜센드  SSD340K(128GB),트랜센드,내장형,2.5형(6.4cm),SATA3(6Gb/s),128GB,MLC(토글),,,JMicron JMF670H,170MB/s,560MB/s,,,,,,,,83450,http://timg.danawa.com/prod_img/500000/358/245/img/3245358_1.jpg"
"명인일렉트로닉스 엠트루 SATADOM MD925H(32GB),명인일렉트로닉스,산업용,SATA DOM,SATA3(6Gb/s),32GB,MLC(동기식),,,파이슨 PS3109-S9,430MB/s,540MB/s,,,,,,,,38910,http://timg.danawa.com/prod_img/500000/355/710/img/3710355_1.jpg"
"ICY DOCK  2.5 2베이 가이드 (MB990SP-B),ICY DOCK,SSD 주변기기,플라스틱,,,,,,,,,,,,,,,,15170,http://timg.danawa.com/prod_img/500000/187/628/img/2628187_1.jpg"
"인텔  600P M.2 2280(256GB),인텔,내장형,M.2 (2280),PCIe3.0x4 (32GT/s),256GB,TLC(기타),3D낸드,,,최대 560MB/s,최대 1800MB/s,,O,,,,,,171240,http://timg.danawa.com/prod_img/500000/211/624/img/4624211_1.jpg"
"ADATA  Premier Pro New SP920(1TB),ADATA,내장형,2.5형(6.4cm),SATA3(6Gb/s),1TB,MLC(동기식),,,마벨 88SS9187,최대 460MB/s,최대 560MB/s,,,,,O,,,514790,http://timg.danawa.com/prod_img/500000/880/661/img/3661880_1.jpg"
"인텔  600P M.2 2280(512GB),인텔,내장형,M.2 (2280),PCIe3.0x4 (32GT/s),512GB,TLC(기타),3D낸드,,,최대 560MB/s,최대 1800MB/s,,O,,,,,,308880,http://timg.danawa.com/prod_img/500000/207/624/img/4624207_1.jpg"
"명인일렉트로닉스 엠트루 SATADOM MD925H(8GB),명인일렉트로닉스,산업용,SATA DOM,SATA3(6Gb/s),8GB,MLC(동기식),,,파이슨 PS3109-S9,430MB/s,540MB/s,,,,,,,,28900,http://timg.danawa.com/prod_img/500000/161/710/img/3710161_1.jpg"
"디오테라  VIVA 300S PLUS M.2 2280(256GB),디오테라,내장형,M.2 (2280),SATA3 (6Gb/s),256GB,MLC(기타),2D낸드,,실리콘모션 SM2246,최대 380MB/s,최대 540MB/s,,,,,,,,116870,http://timg.danawa.com/prod_img/500000/972/054/img/5054972_1.jpg"
"파이슨  mSATA SSD S9MS 디지탈그리고나(8GB, 벌크),파이슨,내장형,,Mini SATA(mSATA),,MLC(동기식),,,파이슨 PS3109-S9,최대 200MB/s,최대 510MB/s,,,,,,,,28600,http://timg.danawa.com/prod_img/500000/200/446/img/3446200_1.jpg"
"명인일렉트로닉스 엠트루 SATADOM MD935H(8GB),명인일렉트로닉스,산업용,SATA DOM,SATA3(6Gb/s),8GB,MLC(동기식),,,파이슨 PS3109-S9,430MB/s,540MB/s,,,,,,,,29290,http://timg.danawa.com/prod_img/500000/168/710/img/3710168_1.jpg"
"Sandisk  X400(1TB),Sandisk,내장형,2.5형(6.4cm),SATA3(6Gb/s),1TB,TLC(토글),,,마벨 88SS1074-BSW2,최대 520MB/s,최대 545MB/s,,,,,,,,411830,http://timg.danawa.com/prod_img/500000/373/741/img/3741373_1.jpg"
"트랜센드  MTS800 M.2 2280(512GB),트랜센드,내장형,M.2 (2280),SATA3 (6Gb/s),512GB,MLC(동기식),,20 nm,Transcend TS6500,최대 460MB/s,최대 550MB/s,,,,,,,,325130,http://timg.danawa.com/prod_img/500000/582/901/img/2901582_1.jpg"
"삼성전자  CM871a M.2 2280 병행수입(128GB),삼성전자,내장형,,M.2 (2280),,확인 요망,,,,430MB/s,520MB/s,,,,,,,,73700,http://timg.danawa.com/prod_img/500000/582/872/img/4872582_1.jpg"
"파이슨  2.5 SSD S925 디지탈그리고나(256GB, 벌크),파이슨,내장형,,2.5형(6.4cm),,MLC(동기식),,,파이슨 PS3109-S9,495MB/s,550MB/s,,,,,,,,129730,http://timg.danawa.com/prod_img/500000/048/941/img/3941048_1.jpg"
"ADATA  Premier SP550 M.2 2280(480GB),ADATA,내장형,M.2 (2280),SATA3 (6Gb/s),480GB,TLC(토글),,,실리콘모션,최대 510MB/s,최대 560MB/s,,,,,,,,195620,http://timg.danawa.com/prod_img/500000/413/383/img/4383413_1.jpg"
"명인일렉트로닉스 엠트루 SATADOM MD935H(32GB),명인일렉트로닉스,산업용,SATA DOM,SATA3(6Gb/s),32GB,MLC(동기식),,,파이슨 PS3109-S9,430MB/s,540MB/s,,,,,,,,38910,http://timg.danawa.com/prod_img/500000/358/710/img/3710358_1.jpg"
"ADATA  3.5 변환 SSD 가이드,ADATA,SSD 주변기기,플라스틱,,,,,,,,,,,,,,,,1950,http://timg.danawa.com/prod_img/500000/052/628/img/2628052_1.jpg"
"트랜센드  MTS800 M.2 2280(256GB),트랜센드,내장형,M.2 (2280),SATA3 (6Gb/s),256GB,MLC(동기식),,20 nm,Transcend TS6500,최대 320MB/s,최대 550MB/s,,,,,,,,169610,http://timg.danawa.com/prod_img/500000/961/813/img/2813961_1.jpg"
"인텔  540s(480GB),인텔,내장형,2.5형(6.4cm),SATA3 (6Gb/s),480GB,TLC(토글),,,,최대 480MB/s,최대 560MB/s,,O,,,,,,258390,http://timg.danawa.com/prod_img/500000/581/968/img/3968581_1.jpg"
"PHINOCOM  P90S EVO(128GB),PHINOCOM,내장형,2.5형(6.4cm),SATA3 (6Gb/s),128GB,TLC,,,파이슨 PS3111-S11,최대 500MB/s,최대 555MB/s,,,,,,,,69690,http://timg.danawa.com/prod_img/500000/151/243/img/4243151_1.jpg"
"삼성전자  PM871 M.2 2280 병행수입(512GB),삼성전자,내장형,,M.2 (2280),,,,,,510MB/s,540MB/s,,,,,,,,217800,http://timg.danawa.com/prod_img/500000/780/611/img/3611780_1.jpg"
"트랜센드  SSD230S(512GB),트랜센드,내장형,,SATA3 (6Gb/s),512GB,TLC(기타),3D낸드,,,최대 520MB/s,최대 560MB/s,,,,,,,,234100,http://timg.danawa.com/prod_img/500000/561/825/img/4825561_1.jpg"
"마이크론 Crucial MX300 병행수입(275GB),마이크론,내장형,,2.5형(6.4cm),,TLC(기타),3D낸드,,마벨 88SS1074,최대 500MB/s,최대 530MB/s,,,,,,,,127060,http://timg.danawa.com/prod_img/500000/861/088/img/5088861_1.jpg"
"갤럭시 GALAX 2.5형 SSD 변환가이드,갤럭시,SSD 주변기기,플라스틱,,,,,,,,,,,,,,,,1320,http://timg.danawa.com/prod_img/500000/227/111/img/5111227_1.jpg"
"Sandisk  X400 M.2 2280(512GB),Sandisk,내장형,M.2 (2280),SATA3 (6Gb/s),512GB,TLC(토글),,,마벨88SS1074-BSW2,최대 520MB/s,최대 540MB/s,,,,,,,,220000,http://timg.danawa.com/prod_img/500000/976/812/img/3812976_1.jpg"
"트랜센드  M.2 SSD 외장 케이스 (TS-CM42)(하드미포함),트랜센드,SSD 주변기기,,M.2 (2242),,,,,,,,O,,,,,,,31430,http://timg.danawa.com/prod_img/500000/358/837/img/4837358_1.jpg"
"트랜센드  MSA370 mSATA(64GB),트랜센드,내장형,Mini SATA(mSATA),SATA3 (6Gb/s),64GB,MLC(동기식),,20 nm,Transcend TS6500,80MB/s,520MB/s,,,,,,,,54140,http://timg.danawa.com/prod_img/500000/718/813/img/2813718_1.jpg"
"트랜센드  MSA370 mSATA(128GB),트랜센드,내장형,Mini SATA(mSATA),SATA3 (6Gb/s),128GB,MLC(동기식),,20 nm,Transcend TS6500,160MB/s,560MB/s,,,,,,,,91670,http://timg.danawa.com/prod_img/500000/737/813/img/2813737_1.jpg"
"트랜센드  MTS400 Series(256GB),트랜센드,내장형,M.2 (2242),SATA3 (6Gb/s),256GB,MLC(동기식),,16 nm,Transcend TS6500,320MB/s,560MB/s,,,,,,,,172080,http://timg.danawa.com/prod_img/500000/582/760/img/2760582_1.jpg"
"트랜센드  MTS820 M.2 2280(240GB),트랜센드,내장형,M.2 (2280),SATA3 (6Gb/s),240GB,TLC(토글),,,실리콘모션 SM2256KAB,최대 450MB/s,최대 550MB/s,,,,,,,,122470,http://timg.danawa.com/prod_img/500000/004/413/img/4413004_1.jpg"
"명인일렉트로닉스 엠트루 Half Slim SSD MH915(16GB),명인일렉트로닉스,산업용,Half Slim,SATA3(6Gb/s),16GB,MLC(동기식),,,파이슨 PS3109-S9,430MB/s,530MB/s,,,,,,,,34140,http://timg.danawa.com/prod_img/500000/187/710/img/3710187_1.jpg"
"트랜센드  SSD 설치 키트 (TS-CK3),트랜센드,SSD 주변기기,,2.5형(6.4cm),,,,,,,,,,,,,,,21130,http://timg.danawa.com/prod_img/500000/467/856/img/4856467_1.jpg"
"삼성전자  850 PRO 병행수입(1TB),삼성전자,내장형,,2.5형(6.4cm),,,3D낸드,,삼성 3-CORE MEX,최대 520MB/s,최대 550MB/s,,,,,,,,623170,http://timg.danawa.com/prod_img/500000/851/826/img/2826851_1.jpg"
"BIWIN  mSATA SSD M6210(16GB),BIWIN,산업용,Mini SATA(mSATA),SATA2(3Gb/s),16GB,MLC(기타),,,기타,,,,,,,,,,38150,http://timg.danawa.com/prod_img/500000/291/133/img/2133291_1.jpg"
